,cell_name,peak_ratio_chirp,peak_freq,db_freq,low_freq_impedance_chirp,high_freq_impedance_chirp,peak_impedance_chirp,phase_peak_chirp,phase_low,phase_high,sync_freq_chirp,total_inductive_phase_chirp,v_baseline_chirp,input_resistance,input_resistance_ss,SSRn,sag_ratio,sag,Vm_VI,tau,Donor,Species,Specie,slice_type,Preparation,sample_id,Brain_Region,Overall Brain Region,drug,Drug_concentration,Virus,Reporter_positive,Delivery_method,DIV,ROI_major,score.Corr_label,cluster_Corr,subclass_Corr_label,patched_cell_container_label,HCN1,HCN2,HCN3,HCN4,PEX5L,Genes.Detected_label,percent_reads_aligned_to_introns_label,marker_sum_norm_label,quality_score_label,pia_depth,pia_distance,layer
0,Q20.26.001.12.05.01,1.113329376,1.701198494,8.255816223,60.2592,16.92849,67.088337,-0.093419757,0.080895136,-0.978596032,1.200845996,0.001956352,-67.19729619,54.86669454,43.61832619,43.61832619,1.257881706,0.194157124,-64.97993469,16.640759,Q20.26.001,M.nemestrina,Macaque,NHP_acute,acute,none,M1,Motor,,,,,,,MCx,,,,,,,,,,,,,,433,433,L3
1,Q20.26.003.12.01.02,1.127846511,4.05120726,8.55254866,52.459522,11.661615,59.166289,-0.459938042,0.186810136,-1.521558096,1.900566369,0.002570407,-66.99764683,48.93273614,32.392781,32.392781,1.51060621,0.385406494,-67.32723236,15.788632,Q20.26.003,M.nemestrina,Macaque,NHP_acute,acute,PQS4_200312_302_A01,Temporal,Temporal,,,,,,,TCx,,,,,,,,,,,,,,861,861,L3
2,Q20.26.003.12.02.02,1.128884858,2.900864458,12.45371121,79.052471,48.864976,89.241137,-0.12399441,0.04030573,-0.375253967,1.650491847,0.001033204,-67.76521495,68.73572688,54.29560938,54.29560938,1.265953687,0.173734203,-69.12788391,9.596939,Q20.26.003,M.nemestrina,Macaque,NHP_acute,acute,none,Temporal,Temporal,,,,,,,TCx,,,,,,,,,,,,,,893,893,L3
3,Q20.26.015.1A.02.01,1.088142421,1.750521655,8.55254866,51.226177,18.948549,55.741376,-0.120939562,0.013903576,-0.775055191,0.750223567,0.000778406,-70.30994899,49.35698076,44.44582679,44.44582679,1.110497527,0.073381826,-71.16346741,14.098049,Q20.26.015,M.nemestrina,Macaque,NHP_acute,acute,PQS4_200729_303_A01,Temporal,Temporal,,,,,,,TCx,0.781478894,L2/3 IT_3,L2/3 IT,PQS4_200729_303_A01,440.8886872,2.578296416,0,0,1124.137238,9381,56.53322443,1.031931742,0.619804401,545,545,L3
4,Q20.26.018.11.01.02,1.321374158,2.450730318,7.602265475,121.189014,44.780285,160.136031,-0.138694121,0.094083543,-0.827249885,1.650491847,0.003388384,-65.0606064,146.4922315,93.47325412,93.47325412,1.567210139,0.331833929,-66.34621429,17.611631,Q20.26.018,M.nemestrina,Macaque,NHP_acute,acute,PQS4_200826_302_A01,Temporal,Temporal,,,,,,,TCx,0.766209248,L2/3 IT_1,L2/3 IT,PQS4_200826_302_A01,330.6698556,0,0,0,457.502129,8136,37.13031893,0.947360059,0.641554495,758,758,L3
5,Q20.26.018.11.11.02,1.275883862,2.900864458,8.002384711,73.286951,21.435444,93.505638,-0.204368529,0.071651593,-1.072035037,1.400417324,0.002988189,-69.20678004,78.49105141,56.4601274,56.4601274,1.390203229,0.315210491,-68.84014893,16.068988,Q20.26.018,M.nemestrina,Macaque,NHP_acute,acute,PQS4_200826_303_A01,Temporal,Temporal,,,,,,,TCx,0.747393556,L2/3 IT_1,L2/3 IT,PQS4_200826_303_A01,476.8058464,0,0,0,619.4019874,7492,54.18314783,1.043694745,0.699270709,561,561,L3
6,Q20.26.021.11.14.01,1.198037221,0.800238471,4.301281782,94.847761,18.482685,113.631148,-0.156355034,0.135014022,-0.942638736,0.45013414,0.004723235,-62.8975379,88.32080668,77.53330578,77.53330578,1.139133767,0.064845167,-65.6758194,23.067609,Q20.26.021,M.nemestrina,Macaque,NHP_acute,acute,PQS4_200915_305_A01,Temporal,Temporal,,,,,,,TCx,,,,,,,,,,,,,,365,365,L3
7,Q20.26.021.11.14.02,1.06158663,1.400417324,5.201550062,98.671466,18.983606,104.748309,-0.211082899,0.040377696,-1.028746161,0.45013414,0.001353378,-73.33095424,81.48126776,70.97187129,70.97187129,1.148078334,0.113391355,-72.67667389,23.636517,Q20.26.021,M.nemestrina,Macaque,NHP_acute,acute,none,Temporal,Temporal,,,,,,,TCx,,,,,,,,,,,,,,487,487,L3
8,Q21.26.005.11.01.01,1,0.400122237,0.800244475,224.249689,35.500531,224.249689,0.210068742,0.210068742,-1.286253298,0.950290314,0.007522386,-58.76017774,134.3043033,107.9946188,107.9946188,1.243620327,0.234757021,-58.9259491,18.228949,Q21.26.005,M.mulatta,,NHP_acute,acute,PKS4_210209_225_A01,Temporal,Temporal,5-HT,100,,,,,TCx,0.700039839,L2/3 IT_2,L4 IT,PKS4_210209_225_A01,149.9894326,6.81770148,0,0,831.7595806,5186,49.89870941,0.999364223,0.621015665,531,531,L3
9,Q21.26.006.11.06.02,1.1984641,2.550760127,5.051505349,127.892977,19.954496,153.275142,-0.434645998,0.052214556,-1.213850199,0.950283184,0.003665157,-61.33922661,132.4605439,86.27607866,86.27607866,1.535310204,0.385428548,-59.04782104,29.470643,Q21.26.006,M.nemestrina,Macaque,NHP_acute,acute,none,Temporal,Temporal,5-HT,100,,,,,TCx,,,,,,,,,,,,,,927,927,L3
10,Q21.26.010.11.13.01,1.092299462,2.572486966,5.38316717,294.693679,68.921164,321.893748,-0.337111076,0.074553367,-1.07926455,0.524025123,0.001842327,-68.59584172,227.7196104,202.4829899,202.4829899,1.124635756,0.134287283,-69.81034088,13.882564,Q21.26.010,M.nemestrina,Macaque,NHP_acute,acute,P7S4_210421_301_A01,STG,Temporal,5-HT,,,,,,TCx,0.755101823,L2/3 IT_3,L2/3 IT,P7S4_210421_301_A01,290.0081824,3.452478362,0,0,365.9627063,6749,43.37401117,0.907115681,0.589303734,529,529,L3
11,Q21.26.010.11.13.02,1.332663193,2.905957499,8.241486021,133.897108,41.129608,178.439747,-0.177759129,0.07711732,-1.016792195,1.000411598,0.001487423,-64.35505465,145.3338779,105.9405622,105.9405622,1.37184356,0.313166291,-64.46098328,16.945417,Q21.26.010,M.nemestrina,Macaque,NHP_acute,acute,P7S4_210421_302_A01,STG,Temporal,5-HT,,,,,,TCx,0.749588087,L2/3 IT_1,L2/3 IT,P7S4_210421_302_A01,712.2048422,0,0,0,765.241373,6627,62.87809783,1.016332336,0.662179832,905,905,L3
12,Q21.26.010.11.13.03,1.459035725,4.381887184,10.6213135,84.163735,36.862563,122.797896,-0.288570042,0.132162098,-1.109455862,2.286202009,0.004817494,-65.98442155,101.8360485,66.11193397,66.11193397,1.540358032,0.365655035,-64.83506775,12.795409,Q21.26.010,M.nemestrina,Macaque,NHP_acute,acute,P7S4_210421_303_A01,STG,Temporal,5-HT,,,,,,TCx,0.746166882,L2/3 IT_1,L2/3 IT,P7S4_210421_303_A01,396.9267943,29.76950957,4.961584929,0,734.3145694,7797,56.52934774,0.968509839,0.638459704,950,950,L3
13,Q21.26.013.11.01.01,1,0.400122237,11.40348376,54.815582,26.303618,54.815582,-0.07323064,-0.07323064,-0.939396085,0.400122237,0,-59.56635647,56.01395174,48.80528363,48.80528363,1.147702617,0.087675981,-59.3080368,,Q21.26.013,M.nemestrina,Macaque,NHP_acute,acute,PKS4_210512_225_A01,STG,Temporal,5-HT,100,,,,,TCx,0.60419491,L2/3 IT_3,L2/3 IT,PKS4_210512_225_A01,146.4908776,39.95205753,0,13.31735251,253.0296977,4062,48.84975462,1.029610214,0.548377536,811,811,L3
14,Q21.26.017.11.01.01,1.195382274,2.100641746,4.001222373,155.000385,24.75939,185.284713,-0.429958134,-0.150638764,-0.800679061,0.700213915,0.000240781,-57.60714352,130.6531617,106.1606552,106.1606552,1.230711712,0.086919546,-59.11901474,,Q21.26.017,M.mulatta,,NHP_acute,acute,none,STG,Temporal,5-HT,,,,,,TCx,,,,,,,,,,,,,,,,L3
15,Q21.26.017.11.01.02,1.204319686,2.100641746,5.201589085,221.344809,35.354253,266.569911,-0.28631529,0.165676025,-1.108844361,1.150351432,0.001600936,-61.26844173,229.0020879,167.3760778,167.3760778,1.368188877,0.26100722,-61.04959869,30.978123,Q21.26.017,M.mulatta,,NHP_acute,acute,none,STG,Temporal,5-HT,,,,,,TCx,,,,,,,,,,,,,,,,L3
16,Q21.26.017.11.01.03,1.170898584,1.100336153,5.101558526,112.326631,29.710975,131.523093,-0.140845176,0.095456029,-0.812110124,0.650198636,0.003316357,-60.75198665,112.5389273,91.35087331,91.35087331,1.231941449,0.168627933,-59.17403412,26.540951,Q21.26.017,M.mulatta,,NHP_acute,acute,none,STG,Temporal,5-HT,,,,,,TCx,,,,,,,,,,,,,,,,L3
17,Q21.26.020.11.01.01,1.112533324,1.34703652,7.13430453,93.579025,23.771577,104.109783,-0.100955818,0.142994763,-1.12885868,0.498902415,0.003694221,-57.92895664,94.65586576,79.30101048,79.30101048,1.193627486,0.107474469,-56.92297363,,Q21.26.020,S.sciureus,,NHP_acute,acute,P7S4_210629_301_A01,M1,Motor,,,,,,,MCx,0.675534251,L2/3 IT_3,L2/3 IT,P7S4_210629_301_A01,209.2944162,4.360300337,0,0,728.1701564,7178,36.63915632,0.957695148,0.546969994,271,271,L3
18,Q21.26.020.11.01.02,1.146340228,2.494512073,8.431450808,101.874967,36.149398,116.783373,-0.224862205,0.001196333,-1.100195653,0.898024346,0.002368354,-73.53983196,,,,,,,,Q21.26.020,S.sciureus,,NHP_acute,acute,P7S4_210629_302_A01,M1,Motor,,,,,,,MCx,0.631284738,L2/3 IT_3,L2/3 IT,P7S4_210629_302_A01,375.5962591,6.259937651,0,6.259937651,557.1344509,6337,29.46275795,0.912313598,0.574885637,387,387,L3
19,Q21.26.020.11.05.01,1,0.399121932,0.449012173,282.312709,24.845458,282.312709,-1.133232955,-1.133232955,-0.273183635,5.338255837,0.023427044,-61.1757686,72.79679385,58.84668264,58.84668264,1.237058583,0.140279979,-54.79484558,10.116923,Q21.26.020,S.sciureus,,NHP_acute,acute,P7S4_210629_303_A01,M1,Motor,,,,,,,MCx,0.689737503,L2/3 IT_1,L2/3 IT,P7S4_210629_303_A01,195.4351923,3.489914148,0,3.489914148,321.0721016,8908,24.50533389,0.911985734,0.579460964,577,577,L3
20,Q21.26.020.11.02.01,1.054723393,1.050320873,5.751757162,210.63834,46.883272,222.165185,-0.130513095,0.025721818,-1.054831774,0.450137517,0.000761226,-63.56118367,186.3884163,172.1183916,172.1183916,1.082908192,0.076672733,-65.54832458,22.298999,Q21.26.020,S.sciureus,,NHP_acute,acute,PKS4_210629_225_A01,M1,Motor,,,,,,,MCx,0.570092057,L2/3 IT_1,L2/3 IT,PKS4_210629_225_A01,214.6623317,4.47213191,22.36065955,13.41639573,491.9345101,6700,33.74793317,0.896924731,0.555261486,671,671,L3
21,Q21.26.020.11.02.03,1.628605785,0.650198636,1.100336153,180.929425,14.200186,294.662709,-0.370072798,-0.11489021,1.800610405,34.96068049,0.014421343,-58.60117111,124.070497,107.4682912,107.4682912,1.154484691,0.089775115,-59.37582397,,Q21.26.020,S.sciureus,,NHP_acute,acute,,M1,Motor,,,,,,,MCx,,,,,,,,,,,,,,509,509,L3
22,Q21.26.020.11.02.04,1.338607025,1.850551464,11.2533535,57.726016,25.25761,77.272451,-0.076345376,0.0323627,-0.729393007,0.750223567,0.002369015,-57.57178533,78.95934192,64.10298434,64.10298434,1.231757659,0.137556225,-58.34944153,12.765339,Q21.26.020,S.sciureus,,NHP_acute,acute,PKS4_210629_227_A01,M1,Motor,,,,,,,MCx,0.574703817,L2/3 IT_1,L2/3 IT,PKS4_210629_227_A01,324.056071,9.258744885,0,74.06995908,388.8672852,5759,44.68238629,0.971183581,0.517853861,612,612,L3
23,Q21.26.020.11.02.06,1.102725234,1.950595907,7.752368349,132.364796,40.233991,145.962,-0.180677092,0.065263722,-0.87042182,0.950290314,0.00374444,-69.64189166,116.7185801,94.92231542,94.92231542,1.229622134,0.136763468,-72.19558716,14.566312,Q21.26.020,S.sciureus,,NHP_acute,acute,,M1,Motor,,,,,,,MCx,,,,,,,,,,,,,,571,571,L3
24,SC21.26.024.11.01.01,1.318314943,2.250687585,9.402872578,62.696888,29.535303,82.654244,-0.102192457,0.176847809,-1.142934483,1.50045839,0.004698566,-69.09477628,81.5807724,57.12552504,57.12552504,1.428096676,0.247840807,-67.79881287,16.546303,SC21.26.024,S.sciureus,,NHP_acute,acute,PKS4_210728_225_A01,M1,Motor,,,,,,,MCx,,,,,,,,,,,,,,469,469,L3
25,SC21.26.024.11.01.02,1.038747709,1.45073262,8.954522034,121.251346,35.629866,125.949558,0.040099992,0.138041251,-0.897998292,1.700858934,0.001540991,-58.89807753,98.8934881,88.01036141,88.01036141,1.123657334,0.083174191,-58.73052216,14.046,SC21.26.024,S.sciureus,,NHP_acute,acute,PKS4_210728_226_A01,M1,Motor,,,,,,,MCx,,,,,,,,,,,,,,527,527,L3
26,SC21.26.024.11.01.03,1.2289791,1.850934722,5.302677852,349.130739,88.173374,429.074381,-0.220036039,0.121860018,-1.07485611,0.450227365,0.003594287,-63.31992536,317.636102,272.5808843,272.5808843,1.165291186,0.10534776,-62.3322525,20.14851,SC21.26.024,S.sciureus,,NHP_acute,acute,,M1,Motor,,,,,,,MCx,,,,,,,,,,,,,,548,548,L3
27,SC21.26.024.11.03.02,1.087064401,2.394731591,11.12552385,75.324611,30.643383,81.882704,-0.123932047,0.020098351,-0.851346207,0.898024346,0.001524299,-70.46455729,75.21425767,65.93326569,65.93326569,1.14076342,0.108618207,-70.99697876,10.922036,SC21.26.024,S.sciureus,,NHP_acute,acute,P7S4_210728_302_A01,M1,Motor,,,,,,,MCx,,,,,,,,,,,,,,445,445,L3
28,SC21.26.024.11.03.03,1.229166823,4.041109559,10.2274995,63.432063,21.004272,77.968587,-0.290651293,0.066518443,-1.021675211,1.546597486,0.002692736,-64.21154463,69.5610922,47.88432468,47.88432468,1.452690263,0.191421077,-64.85103607,10.947887,SC21.26.024,S.sciureus,,NHP_acute,acute,P7S4_210728_303_A01,M1,Motor,,,,,,,MCx,,,,,,,,,,,,,,275,275,L3
29,SC21.26.024.11.06.01,1.145888085,2.843743764,7.383755737,82.084206,22.005155,94.059314,-0.289136274,0.089935307,-1.156899689,0.947914588,0.002357185,-71.98165103,88.01435644,71.49621097,71.49621097,1.231035257,0.172746271,-71.51222229,19.026907,SC21.26.024,S.sciureus,,NHP_acute,acute,P7S4_210728_304_A01,M1,Motor,,,,,,,MCx,,,,,,,,,,,,,,350,350,L3
30,SC21.26.024.11.02.01,1.040099349,1.050320873,9.1027809,121.859484,48.758793,126.74597,-0.059314874,0.09032086,-0.681976538,0.550168076,0.002253407,-64.73747063,126.4947354,113.2747321,113.2747321,1.116707434,0.112878866,-62.68274307,34.948787,SC21.26.024,S.sciureus,,NHP_acute,acute,PKS4_210728_227_A01,M1,Motor,,,,,,,MCx,,,,,,,,,,,,,,464,464,L3
31,SC21.26.024.11.06.02,1.084597512,3.492316903,8.032328876,150.602907,42.953306,163.343538,-0.322791994,0.008750127,-1.042121547,0.399121932,0.000436546,-63.93110507,141.8137152,123.9196985,123.9196985,1.144400098,0.128404185,-63.85599518,12.728566,SC21.26.024,S.sciureus,,NHP_acute,acute,none,M1,Motor,,,,,,,MCx,,,,,,,,,,,,,,188,188,L3
32,SC21.26.024.11.02.03,1.068306227,0.700213915,6.501986357,139.25737,43.02947,148.769516,-0.075503486,-0.006486247,-0.93375765,0.400122237,0,-71.16263785,120.8373388,115.5789693,115.5789693,1.045495902,0.006512899,-70.86084747,19.232629,SC21.26.024,S.sciureus,,NHP_acute,acute,PKS4_210728_228_A01,M1,Motor,,,,,,,MCx,,,,,,,,,,,,,,354,354,L3
33,SC21.26.027.11.06.02,1.302667299,2.195170625,6.984633806,129.592483,35.987449,168.81589,-0.143615211,0.110138769,-1.116444622,1.147475554,0.00265161,-71.73068492,129.1223866,99.24928614,99.24928614,1.300990583,0.214107141,-71.03684235,14.724754,SC21.26.027,S.sciureus,,NHP_acute,acute,P7S4_210920_304_A01,STG,Temporal,,,,,,,TCx,,,,,,,,,,,,,,648,648,L3
34,SC21.26.027.11.06.03,1.206545347,1.397484528,2.745058894,502.215994,101.010122,605.946371,-0.340375589,-0.173373387,-1.010690055,0.399281294,0,-62.91880343,282.2257538,247.5973969,247.5973969,1.139857516,0.189208627,-60.45631027,27.98555,SC21.26.027,S.sciureus,,NHP_acute,acute,P7S4_210920_305_A01,STG,Temporal,,,,,,,TCx,,,,,,,,,,,,,,1043,1043,L3
35,SC21.26.027.11.05.02,1.255019156,2.600794543,10.85331569,80.70403,37.001971,101.285104,-0.175334027,0.081253936,-0.82581955,0.900275034,0.00401733,-58.9412404,98.49413091,74.28104054,74.28104054,1.325965956,0.110044748,-58.70540237,,SC21.26.027,S.sciureus,,NHP_acute,acute,,M1,Motor,,,,,,,MCx,,,,,,,,,,,,,,376,376,L3
36,SC21.26.027.11.05.03,1.070702473,11.5535296,34.96068049,33.713808,25.533601,36.097457,-0.194540262,0.076097662,-0.637520832,1.250381992,0.000742587,-87.56141042,37.81385248,32.35558943,32.35558943,1.16869614,0.111175485,-87.65276337,5.833188,SC21.26.027,S.sciureus,,NHP_acute,acute,PKS4_210920_226_A01,M1,Motor,,,,,,,MCx,,,,,,,,,,,,,,382,382,L3
37,SC21.26.027.11.05.04,1.117413906,1.150351432,8.452582264,113.174792,36.843512,126.463086,-0.029453695,0.110485901,-1.001890463,0.850259754,0.002486458,-67.76236862,109.2723257,86.37666009,86.37666009,1.265067734,0.186034426,-68.59561157,14.340003,SC21.26.027,S.sciureus,,NHP_acute,acute,,M1,Motor,,,,,,,MCx,,,,,,,,,,,,,,323,323,L3
38,QN21.26.029.11.02.03,1.0015056,0.997804829,10.17760926,55.14465,21.495969,55.227676,-0.093069168,0.007489702,-0.689270816,0.449012173,0.00019405,-67.78106828,46.20690835,42.52493781,42.52493781,1.086583796,0.035421144,-69.81585693,13.806188,QN21.26.029,M.nemestrina,Macaque,NHP_acute,acute,P7S4_211012_309_A01,STG,Temporal,,,,,,,TCx,0.70113685,L2/3 IT_3,L2/3 IT,P7S4_211012_309_A01,484.7500659,21.20781538,6.059375824,0,1314.884554,8661,61.28623444,0.967239514,0.592463161,479,479,L3
39,QN21.26.029.11.03.02,1,0.400122237,3.301008458,297.415316,44.682134,297.415316,-0.06064357,-0.06064357,-1.008798735,0.400122237,0,-70.45431354,178.3523621,169.1441778,169.1441778,1.054439854,0.060144614,-73.79011536,19.273116,QN21.26.029,M.nemestrina,Macaque,NHP_acute,acute,,STG,Temporal,,,,,,,TCx,,,,,,,,,,,,,,433,433,L3
40,QN21.26.029.11.03.03,1,0.400122237,7.152184993,73.115035,23.0677,73.115035,-0.008847412,-0.008847412,-1.013922466,0.400122237,0,-77.32611424,68.15119975,63.98939597,63.98939597,1.06503896,0.049958199,-71.88063049,12.410208,QN21.26.029,M.nemestrina,Macaque,NHP_acute,acute,PKS4_211012_225_A01,STG,Temporal,,,,,,,TCx,0.726168795,L2/3 IT_3,L2/3 IT,PKS4_211012_225_A01,58.55688284,13.77809008,0,0,306.5625043,6693,50.90325602,0.97115067,0.627174026,365,365,L3
41,QN21.26.029.11.03.06,1.203299651,0.750378941,4.552298911,111.0167,30.833328,133.586357,-0.126964827,0.010669754,-1.067929068,0.400202102,0.000533757,-67.56289248,136.9306616,131.6366453,131.6366453,1.040216888,0.01961318,-67.28520203,17.774992,QN21.26.029,M.nemestrina,Macaque,NHP_acute,acute,,STG,Temporal,,,,,,,TCx,,,,,,,,,,,,,,660,660,L3
42,SC21.26.030.11.07.01,1.002060385,0.449012173,4.789463181,246.090779,50.718952,246.59782,-0.095292358,-0.120220923,-1.075047409,0.399121932,0,-59.36131558,158.74491,149.2607766,149.2607766,1.063540694,0.059007596,-59.27576828,14.727083,SC21.26.030,S.sciureus,,NHP_acute,acute,P7S4_211116_301_A01,M1,Motor,,,,,,,MCx,,,,,,,,,,,,,,253,253,L2
43,SC21.26.030.11.07.02,1.220756813,2.694073039,10.37717023,81.517281,28.908743,99.512776,-0.106951331,-0.009984345,-1.089787637,1.646377968,0.002337879,-67.83699276,82.94852386,62.12066238,62.12066238,1.335280737,0.225416347,-66.27806091,14.291189,SC21.26.030,S.sciureus,,NHP_acute,acute,P7S4_211116_302_A01,M1,Motor,,,,,,,MCx,,,,,,,,,,,,,,614,614,L3
44,QN21.26.031.11.03.01,1.016767128,1.150351432,5.401650204,92.1907,25.139501,93.736473,-0.084102486,-0.089789509,-0.682312298,0.950290314,0.002083623,-72.98960819,81.57368634,80.39742547,80.39742547,1.014630579,0.100769266,-73.51196289,21.208542,QN21.26.031,M.nemestrina,Macaque,NHP_acute,acute,none,STG,Temporal,,,,,,,TCx,,,,,,,,,,,,,,,,L3
45,QN21.26.031.11.03.02,1.114237995,1.650504229,6.952123874,87.458105,28.171798,97.449144,-0.101649074,0.03067557,-0.992127082,0.850259754,0.001821128,-70.67983167,83.84515505,71.69622885,71.69622885,1.169450003,0.117751539,-70.70148468,14.997453,QN21.26.031,M.nemestrina,Macaque,NHP_acute,acute,stability exp_only acsf,STG,Temporal,,,,,,,TCx,,,,,,,,,,,,,,697,697,L3
46,QN21.26.031.11.03.03,1,0.400122237,6.902108594,116.023552,36.231274,116.023552,-0.025120418,-0.025120418,-0.891742741,0.400122237,0,-73.50258767,95.63383566,84.77814133,84.77814133,1.12804827,0.074158117,-74.42732239,10.764812,QN21.26.031,M.nemestrina,Macaque,NHP_acute,acute,PKS4_211122_225_A01,STG,Temporal,,,,,,,TCx,0.749106423,L2/3 IT_3,L2/3 IT,PKS4_211122_225_A01,66.8947459,0,0,43.00376522,850.5189121,7419,49.67771996,0.945873358,0.664178816,304,304,L3
47,QN21.26.031.11.06.02,1.060372023,0.598682898,4.73957294,85.749702,22.573682,90.926585,-0.028870493,-0.058638078,-0.758752439,0.399121932,0,-58.19665996,72.50887175,69.20384072,69.20384072,1.047757913,0.025523383,-59.15843964,22.981405,QN21.26.031,M.nemestrina,Macaque,NHP_acute,acute,P7S4_211123_302_A01,STG,Temporal,,,,,,,TCx,0.662026166,L2/3 IT_3,L2/3 IT,P7S4_211123_302_A01,154.3584203,33.07680434,0,33.07680434,944.5265239,9061,55.71055891,0.922323595,0.593201336,364,364,L3
48,QN21.26.031.11.12.01,1.275696045,3.39253642,10.02793854,34.224207,12.854496,43.659685,-0.202910048,0.129557968,-1.017310733,1.646377968,0.002447704,-63.11022484,37.43783659,27.41105329,27.41105329,1.365793434,0.260640323,-63.51157761,13.642275,QN21.26.031,M.nemestrina,Macaque,NHP_acute,acute,P7S4_211123_304_A01,STG,Temporal,,,,,,,TCx,0.74091613,L2/3 IT_1,L2/3 IT,P7S4_211123_304_A01,739.6798045,33.24403616,0,0,426.6317974,10172,55.76754009,0.996643762,0.718599612,888,888,L3
49,QN21.26.031.11.05.03,1.094479423,1.600488949,4.701436289,118.968647,19.775609,130.208736,-0.214313324,0.063106653,-1.278650152,0.450137517,0.002079784,-73.43083474,130.782448,122.3671557,122.3671557,1.068770842,0.043756444,-69.33916473,27.259439,QN21.26.031,M.nemestrina,Macaque,NHP_acute,acute,none,STG,Temporal,,,,,,,TCx,,,,,,,,,,,,,,444,444,L3
50,QN21.26.031.11.11.01,1.216027345,0.750229195,5.751757162,147.861937,51.735826,179.804159,-0.104314988,0.082499479,-0.919411246,0.450137517,0.002729302,-61.9726227,182.3557694,157.1158394,157.1158394,1.160645356,0.07711684,-58.97452164,26.049882,QN21.26.031,M.nemestrina,Macaque,NHP_acute,acute,none,STG,Temporal,,,,,,,TCx,,,,,,,,,,,,,,501,501,L3
51,QN22.26.002.11.05.02,1.088597875,2.943524247,10.2274995,80.57316,25.092006,87.711771,-0.227802154,-0.028078307,-1.190585052,0.598682898,4.78E-05,-71.04684392,73.58341114,69.0150431,69.0150431,1.066193801,0.088499486,-71.0692749,11.172586,QN22.26.002,M.nemestrina,Macaque,NHP_acute,acute,P7S4_220131_302_A01,M1-trunk,Motor,,,,,,,MCx,0.733993647,L2/3 IT_3,L2/3 IT,P7S4_220131_302_A01,713.5650373,3.31890715,0,0,1689.323739,6397,55.75591312,0.910807424,0.539189747,231,231,L3
52,QN22.26.002.11.10.02,1.061562767,0.997804829,4.589902215,194.043117,34.750148,205.988949,-0.211291119,0.036194473,-1.073306598,0.399121932,0.001805751,-66.42749158,196.2461564,180.6584951,180.6584951,1.086282471,0.082595453,-66.91130066,26.421518,QN22.26.002,M.nemestrina,Macaque,NHP_acute,acute,P7S4_220131_304_A01,M1-trunk,Motor,,,,,,,MCx,0.677508196,L2/3 IT_1,L2/3 IT,P7S4_220131_304_A01,300.6213875,6.198379124,21.69432693,0,92.97568686,8844,42.17296593,0.8822241,0.580802875,655,655,L3
53,QN22.26.002.11.07.02,1.319700282,4.151237069,10.95326407,81.99546,42.37339,108.209431,-0.228877934,-0.17824501,-0.876002225,2.150640891,0.001862876,-53.31970437,88.97271337,66.5862202,66.5862202,1.336203093,0.253781497,-54.50435638,10.927697,QN22.26.002,M.nemestrina,Macaque,NHP_acute,acute,,M1-trunk,Motor,,,,,,,MCx,,,,,,,,,,,,,,469,469,L3
54,QN22.26.002.11.06.02,1.084274744,0.650193758,6.151833246,167.082265,41.630034,181.16308,-0.022609156,-0.093674769,-0.856652177,0.400119236,0,-67.03415043,157.6346671,144.7412316,144.7412316,1.089079217,0.070396364,-66.95419312,21.719262,QN22.26.002,M.nemestrina,Macaque,NHP_acute,acute,,M1-trunk,Motor,,,,,,,MCx,,,,,,,,,,,,,,362,362,L3
55,QN22.26.002.11.06.03,1.034375514,1.200357707,5.201550062,178.679687,51.289022,184.821893,-0.139003197,-0.089705657,-0.603328332,0.400119236,0,-69.70653104,116.525415,112.0405785,112.0405785,1.04002868,0.047688145,-72.11528015,17.218335,QN22.26.002,M.nemestrina,Macaque,NHP_acute,acute,,M1-trunk,Motor,,,,,,,MCx,,,,,,,,,,,,,,333,333,L3
56,QN22.26.002.11.06.04,1,0.400119236,4.851445731,254.440594,47.330661,254.440594,-0.025279498,-0.025279498,-1.071274741,0.400119236,0,-58.87455523,200.2059205,198.4780605,198.4780605,1.008705546,0.012276854,-60.84177017,20.260041,QN22.26.002,M.nemestrina,Macaque,NHP_acute,acute,PKS4_220201_225_A01,M1-trunk,Motor,,,,,,,MCx,,,,,,,,,,,,,,283,283,L3
57,QM22.26.003.11.01.01,1.153150069,2.444621832,9.479145879,102.066505,34.023019,117.697997,-0.145740766,0.092935161,-0.943941082,1.197365795,0.00261907,-71.23790607,96.9108829,79.35013024,79.35013024,1.221307169,0.16610153,-70.44030762,11.851111,QM22.26.003,M.mulatta,,NHP_acute,acute,P7S4_220223_301_A01,M1-trunk,Motor,,,,,,,MCx,0.780850695,L2/3 IT_1,L2/3 IT,P7S4_220223_301_A01,440.0921427,2.514812244,0,0,651.3363712,7686,56.91440088,1.057305065,0.606603505,509,509,L3
58,QM22.26.003.11.01.02,1.127590511,3.292755937,9.479145879,65.326188,25.345728,73.66119,-0.219864555,-0.019788774,-0.902614332,0.997804829,0.00104195,-65.6742083,64.73575283,51.61167454,51.61167454,1.25428507,0.170512244,-65.36677551,14.731939,QM22.26.003,M.mulatta,,NHP_acute,acute,P7S4_220223_302_A01,M1-trunk,Motor,,,,,,,MCx,0.7466076,L2/3 IT_1,L2/3 IT,P7S4_220223_302_A01,417.7122709,9.529557511,0,1.588259585,837.0128014,10693,46.36339744,0.981946879,0.68505118,371,371,L3
