"time","instRate","protocol","percent_change","cell_name","predicted_subclass","assigned_subclass","blockers","ket","expCon","response"
49.62956,4.09634605931509,"stimulus",75.7572162190475,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
49.8758,4.75646879756469,"stimulus",87.9654281934641,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
50.08916,4.58547322083639,"stimulus",84.8030613691943,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
50.31092,4.60744563214154,"stimulus",85.2094158836799,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
50.53084,4.77372541531411,"stimulus",88.2845695216435,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
50.74416,4.79662317728319,"stimulus",88.7080373340075,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
50.95584,4.79202606862181,"stimulus",88.6230190885273,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
51.21582,4.28926825083641,"stimulus",79.3250906039028,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
51.45006,4.55000455000455,"stimulus",84.1471090335512,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
51.67138,4.99201277955272,"stimulus",92.321543647134,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
51.87298,4.45950767035319,"stimulus",82.4734731688989,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
52.09874,4.82299604514324,"stimulus",89.1957732390947,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
52.30724,4.64381907680877,"stimulus",85.8821009723873,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
52.52432,4.2383656861914,"stimulus",78.3837061261078,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
52.76134,4.42869796279894,"stimulus",81.9036830088303,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
52.98868,4.02511672838512,"stimulus",74.4399115415951,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
53.23856,4.57624016108365,"stimulus",84.6323065320972,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
53.45816,4.38558021226208,"stimulus",81.1062697280672,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
53.68776,4.87900078064012,"stimulus",90.2315165075814,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
53.89426,5.09891902916582,"stimulus",94.2986519650922,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
54.09156,5.3642313056539,"stimulus",99.2052978403277,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
54.2795,5.54385186827808,"stimulus",102.52717387401,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
54.46112,4.99151442547669,"stimulus",92.3123271607961,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
54.66276,5.23067266450466,"stimulus",96.7352841478915,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
54.9503,4.81695568400771,"stimulus",89.0840636965023,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
55.1594,4.64166357222429,"stimulus",85.8422373904284,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
55.37644,5.54815801154017,"stimulus",102.606811048568,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
55.55806,5.20291363163371,"stimulus",96.2219127127674,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
55.75174,4.93924725871777,"stimulus",91.3457059339815,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
55.95574,5.1403310373188,"stimulus",95.0645194993003,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
56.15156,4.69307302421626,"stimulus",86.7929961676079,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
56.36642,5.17973686936704,"stimulus",95.7932851102968,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
56.56112,5.20562207183758,"stimulus",96.2720022040286,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
56.75498,4.13223140495868,"stimulus",76.4208744768343,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
56.99856,4.47467334884553,"stimulus",82.7539449767043,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
57.22374,4.51630385692349,"stimulus",83.5238534161046,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
57.44654,4.50004500045,"stimulus",83.2231645369179,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
57.67022,4.78560490045942,"stimulus",88.5042669572832,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
57.88058,4.20662964832576,"stimulus",77.7967845507062,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
58.11948,4.89668005092547,"stimulus",90.5584743090485,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
58.32556,4.94510928691524,"stimulus",91.4541174136776,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
58.52948,5.13610683102208,"stimulus",94.9863976548222,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
58.72582,3.84615384615385,"stimulus",71.130198551515,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
58.98756,4.64986515391054,"stimulus",85.9939162252111,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
59.20384,4.58379171250458,"stimulus",84.7719638036023,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
59.42326,4.69704086425552,"stimulus",86.8663768125594,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
59.63884,5.25375643585163,"stimulus",97.1621919900908,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
59.83062,4.85013095353575,"stimulus",89.69760220872,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
60.03808,4.65462669893875,"stimulus",86.0819755324609,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
60.25444,4.53226976069616,"stimulus",83.8191244715096,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
60.47618,4.39869798539632,"stimulus",81.3488678780412,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
60.70492,5.17651930841702,"stimulus",95.7337800154979,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
60.8999,4.69659966184482,"stimulus",86.8582172806401,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
61.11414,4.26657564638621,"stimulus",78.9054169442524,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
61.35006,4.09936869722063,"stimulus",75.8131164359838,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
61.5958,4.44286475919673,"stimulus",82.1656816393899,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
61.82214,4.7200981780421,"stimulus",87.2927953525625,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
62.03552,4.65766185374942,"stimulus",86.1381072351835,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
62.25194,4.76508148289336,"stimulus",88.1247099180115,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
62.4639,4.30997327816568,"stimulus",79.7080063071886,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
62.69752,4.56495937186159,"stimulus",84.4236812900296,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
62.91848,4.5203869451225,"stimulus",83.5993654434223,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
63.14188,4.34707007476961,"stimulus",80.3940689592849,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
63.3733,4.54669455305993,"stimulus",84.0858944411835,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
63.5949,4.3886597033266,"stimulus",81.16322137889,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
63.82428,3.95757479816369,"stimulus",73.1908011057222,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
64.07854,4.22261633307998,"stimulus",78.0924399265007,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
64.31694,4.79570305006714,"stimulus",88.6910206377992,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
64.52702,4.90436488474742,"stimulus",90.7005964855021,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
64.7323,4.58631443771785,"stimulus",84.8186187093831,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
64.95208,5.11770726714432,"stimulus",94.6461188505317,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
65.14868,4.12405146816232,"stimulus",76.2695959394337,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
65.3924,4.97710531554848,"stimulus",92.0458472197585,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
65.59508,4.63951006773685,"stimulus",85.8024107979674,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
65.81208,4.29258241758242,"stimulus",79.3863823119587,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
66.04634,5.01052209640245,"stimulus",92.6638522066033,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
66.2475,4.37790035898783,"stimulus",80.9642396611238,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
66.47726,4.70411139335779,"stimulus",86.9971381286757,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
66.6915,4.20662964832576,"stimulus",77.7967845507062,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
66.93064,4.34027777777778,"stimulus",80.268453226536,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
67.16228,4.81417292509147,"stimulus",89.0325997660018,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
67.37116,4.86475968087177,"stimulus",89.9681437215114,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
67.57792,4.65029761904762,"stimulus",86.0019141712885,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
67.79398,5.31745187706051,"stimulus",98.3401660288944,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
67.98382,5.19264721154845,"stimulus",96.032047063007,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
68.17764,5.25265258955773,"stimulus",97.1417776205163,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
68.3693,4.82811896485129,"stimulus",89.2905157560539,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
68.5783,4.68471844842125,"stimulus",86.6384878824786,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
68.79358,4.12984224002643,"stimulus",76.3766896150735,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
69.03702,5.1219012497439,"stimulus",94.7236817424395,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
69.23392,4.3630017452007,"stimulus",80.6887069083503,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
69.4646,4.74833808167141,"stimulus",87.8150599401419,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
69.67658,4.88376636061731,"stimulus",90.3196504365789,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
69.88294,4.44325957522438,"stimulus",82.1729833084239,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
70.1098,4.65029761904762,"stimulus",86.0019141712885,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
70.32646,5.08026823816297,"stimulus",93.9537270036267,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
70.52502,4.80399692544197,"stimulus",88.8444063383642,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
70.73502,4.70898474288943,"stimulus",87.0872651318228,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
70.94884,4.31629834254144,"stimulus",79.8249811092623,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
71.18182,4.62107208872458,"stimulus",85.4614215498793,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
71.39962,4.58505272810637,"stimulus",84.7952848390366,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
71.61924,4.68779298706169,"stimulus",86.6953479439053,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
71.83402,4.09031413612565,"stimulus",75.6456627265784,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
72.07972,4.10610166707728,"stimulus",75.9376349814975,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
72.32444,4.66766243465273,"stimulus",86.323056494557,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
72.53986,4.1697940121758,"stimulus",77.1155517612955,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
72.78134,4.20662964832576,"stimulus",77.7967845507062,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
73.02104,4.86428640918377,"stimulus",89.9593911051361,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
73.2289,4.13052457662123,"stimulus",76.3893086468149,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
73.47256,4.44404941782953,"stimulus",82.1875905403692,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
73.69928,4.0384460059769,"stimulus",74.6864212236245,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
73.94846,4.12745583622255,"stimulus",76.332555817211,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
74.1927,4.10711352061771,"stimulus",75.9563480507388,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
74.43778,4.74698566410329,"stimulus",87.7900485303042,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
74.6499,4.5875768419121,"stimulus",84.8419654252403,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
74.86914,4.46189541317151,"stimulus",82.5176317302958,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
75.09458,4.88758553274682,"stimulus",90.3902816392663,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
75.30054,4.21620710009276,"stimulus",77.9739085226153,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
75.53966,4.12269129287599,"stimulus",76.2444410595065,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
75.78396,4.45156695156695,"stimulus",82.326618693883,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
76.00976,4.9000392003136,"stimulus",90.6205979194134,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
76.21512,4.83933410762679,"stimulus",89.4979269424791,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
76.42362,3.88832724162065,"stimulus",71.9101470697328,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
76.68216,4.34065457070926,"stimulus",80.2754215791036,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
76.91378,4.03421010166209,"stimulus",74.6080830377356,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
77.16316,4.94706638963095,"stimulus",91.4903117809137,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
77.36674,4.68252481738153,"stimulus",86.5979191955136,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
77.58212,4.92416781563916,"stimulus",91.0668289511222,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
77.78678,5.09891902916582,"stimulus",94.2986519650922,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
77.98452,4.99101617089239,"stimulus",92.3031125144434,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
78.18604,4.72992148330338,"stimulus",87.4744661025158,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
78.39864,4.76780776199104,"stimulus",88.1751293191279,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
78.60964,4.69439489249836,"stimulus",86.8174426034827,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
78.8244,4.0102662816811,"stimulus",74.1652695837099,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
79.07494,4.58127176104087,"stimulus",84.7253601951342,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
79.29488,4.94755590738175,"stimulus",91.4993648495641,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
79.49862,4.47027268663388,"stimulus",82.6725597827174,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
79.7239,4.77235849957049,"stimulus",88.2592899846993,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
79.93502,4.09500409500409,"stimulus",75.7323981301961,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
80.1807,4.07863610408679,"stimulus",75.4296909347985,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
80.4272,4.42987507752281,"stimulus",81.9254523938774,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
80.6541,4.88567520031268,"stimulus",90.354952234678,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
80.86018,4.57959333211211,"stimulus",84.6943195795653,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
81.07972,5.17384105960265,"stimulus",95.6842488793144,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
81.27444,4.90677134445535,"stimulus",90.7451011942781,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
81.48016,4.5421511627907,"stimulus",84.0018696556772,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
81.70182,5.21376433785193,"stimulus",96.4225840635761,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
81.89542,5.31406100542034,"stimulus",98.2774557519072,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
82.08562,5.0673963717442,"stimulus",93.7156766159617,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
82.2841,4.60829493087558,"stimulus",85.2251226884511,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
82.50278,4.60150929504878,"stimulus",85.0996301462999,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
82.7221,5.04540867810293,"stimulus",93.3090394722194,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
82.92154,5.18188413307078,"stimulus",95.8329962866301,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
83.11588,5.05919255286856,"stimulus",93.5639564069305,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
83.31554,4.80769230769231,"stimulus",88.9127481893937,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
83.5254,4.6711509715994,"stimulus",86.3875729792315,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
83.74102,4.39135780783418,"stimulus",81.2131197233176,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
83.97016,4.04236397445226,"stimulus",74.7588795512729,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
84.21892,4.88710780959828,"stimulus",90.3814466982401,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
84.42526,4.92902208201893,"stimulus",91.1566030332901,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
84.62966,4.18971007206301,"stimulus",77.4838764177723,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
84.86972,4.25387102263059,"stimulus",78.670459517585,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
85.10624,4.70765464645514,"stimulus",87.0626665257221,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
85.31978,4.54669455305993,"stimulus",84.0858944411835,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
85.54128,4.46508305054474,"stimulus",82.5765834229054,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
85.76646,4.27277388480602,"stimulus",79.0200462459147,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
86.00216,4.63349087202298,"stimulus",85.691092685543,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
86.21924,4.6477040342071,"stimulus",85.9539487980753,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
86.4361,4.49680726684054,"stimulus",83.1632863719484,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
86.66046,4.68647483363014,"stimulus",86.6709702099254,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
86.8751,4.41579086814448,"stimulus",81.6649811154018,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
87.10284,4.74788719020036,"stimulus",87.806721220178,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
87.31458,4.98653635185001,"stimulus",92.2202634057738,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
87.51652,4.37101145205,"stimulus",80.8368372383682,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
87.74666,4.31965442764579,"stimulus",79.8870480492177,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
87.97982,4.48430493273543,"stimulus",82.9320700600623,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
88.20436,4.82067103740841,"stimulus",89.1527748910234,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
88.4136,5.33504054630815,"stimulus",98.6654482682132,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
88.6021,4.24953255141934,"stimulus",78.5902244747318,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
88.83872,4.25097772487672,"stimulus",78.6169512982226,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
89.07564,4.63520904792806,"stimulus",85.7228683757944,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
89.29288,5.03524672708963,"stimulus",93.1211058579753,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
89.4926,5.01907247540654,"stimulus",92.8219816472289,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
89.693,4.79524311882612,"stimulus",88.6825147376709,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
89.903,4.8374613003096,"stimulus",89.4632915218358,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
90.11138,3.7593984962406,"stimulus",69.5257579826838,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
