cell_name,hier_class_assignment,hier_neighborhood_assignment,hier_subclass_assignment,hier_cluster_assignment,hier_subclass_bootstrap_prob,hier_subclass_avg_corr,subclass_Corr,subclass_Tree,cluster_Corr_label,predicted_subclass,Cortical_area,Species,LIMS_depth,Depth_from_pia,Genes.Detected,percent_reads_aligned_to_introns,marker_sum_norm_label,quality_score_label,score.Corr_label,HTR1A,HTR1B,HTR1D,HTR1E,HTR1F,HTR2A,HTR2B,HTR2C,HTR4,HTR5A,HTR6,HTR7,htr1a_status,htr1b_status,HTR1_sum,HTR2_sum,HTR0_sum,HTR_balance
QN22.26.034.11.01.01,exc,it_types,L2/3_IT,L2/3_IT_1,1,0.5017313199536139,L2/3_IT,L4_IT,L2/3 IT_1,L4_IT,TCx,M.nemestrina,NA,711,6994,55.531690600791805,1.0091356986640918,0.6829969264290117,0.7690365670847575,0,0,1.984032844799776,0,5.405435323626674,7.615403540036104,5.5026999461609964,0,0,0,0,0,provisional_seurat_primary,provisional_seurat_primary,7.38946816842645,13.1181034861971,0,5.72863531777065
QN22.26.034.11.01.04,exc,it_types,L2/3_IT,L2/3_IT_1,1,0.5718031885459117,L2/3_IT,L2/3_IT,L2/3 IT_1,L2/3_IT,TCx,M.nemestrina,NA,593,6307,44.656080626102266,0.8700757878923142,0.5337049697578509,0.726047943200619,0,0,0,0,5.029495922484345,8.077447473655823,0,0,0,0,0,0,provisional_seurat_primary,provisional_seurat_primary,5.029495922484345,8.077447473655823,0,3.0479515511714785
QN22.26.036.11.07.01,exc,it_types,L2/3_IT,L2/3_IT_1,0.52,0.25270620188886017,L2/3_IT,Pvalb,L2/3 IT_1,NA,MCx,M.nemestrina,1624,1558,2804,22.774267294423904,0.473751351442794,0.33902333005771723,0.41334583208478304,0,0,0,0,5.998246678283943,0,0,0,0,0,0,0,provisional_seurat_primary,provisional_seurat_primary,5.998246678283943,0,0,-5.998246678283943
QN22.26.037.11.03.01,exc,it_types,L2/3_IT,L2/3_IT_1,0.99,0.4936273539541875,L2/3_IT,L2/3_IT,L2/3 IT_1,L2/3_IT,TCx,M.nemestrina,NA,924,9766,53.380600919504865,1.0037096665687322,0.5679808352848859,0.7298541518585758,0,0,0,7.491443464312582,0,7.102747724049225,3.8501160527956833,0,2.4525222893766747,5.014179288997718,0,7.102747724049225,provisional_seurat_primary,provisional_seurat_primary,7.491443464312582,10.952863776844907,14.569449302423617,3.4614203125323257
QN22.26.037.11.03.02,exc,it_types,L2/3_IT,L2/3_IT_3,0.94,0.3806754616847978,L2/3_IT,L2/3_IT,L2/3 IT_1,L2/3_IT,TCx,M.nemestrina,753,886,4558,42.687063752212616,0.8417284005898398,0.4583996219693378,0.6730484214865462,0,6.437322049375239,3.2579409014380234,1.9468763694886189,1.9468763694886189,6.3889863844410755,0,5.9298659109336205,2.746479959964095,0,0,2.746479959964095,provisional_seurat_primary,provisional_seurat_primary,13.5890156897905,12.318852295374697,5.49295991992819,-1.2701633944158033
QN23.26.002.11.05.01,exc,l5et_l56np_l6ct_l6b,L6b,L6b_2,0.54,0.23767954907426217,L2/3_IT,Pvalb,L2/3 IT_1,NA,MCx,M.nemestrina,NA,2131,10481,25.808445959280196,0.8452370075881821,0.3669342051177846,0.4509964327171035,0,0,2.411383135035942,3.2689855636276324,4.96527115762711,5.317541745695463,0,3.2689855636276324,5.317541745695463,3.2689855636276324,3.2689855636276324,2.411383135035942,provisional_seurat_primary,provisional_seurat_primary,10.645639856290684,8.586527309323095,14.26689600798667,-2.0591125469675884
QN23.26.002.11.05.02,exc,l5et_l56np_l6ct_l6b,L5_ET,L5_ET_2,1,0.49508602823374537,L5_ET,L5_ET,L5 ET_2,NA,MCx,M.nemestrina,NA,1823,7952,53.06115827800551,0.8678343962221313,0.521049375092459,0.6287296428827215,0,4.860490636807637,0,0,0,6.562267404439431,0,4.300147690370687,5.0075189990449385,0,0,6.822755172297156,provisional_seurat_primary,provisional_seurat_primary,4.860490636807637,10.862415094810117,11.830274171342094,6.00192445800248
QN23.26.005.11.05.02,exc,it_types,L2/3_IT,L2/3_IT_1,0.99,0.48233155440187375,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,TCx,M.nemestrina,873,891,6937,42.20529249897126,0.9168048483785762,0.5296199302425054,0.746842938163063,0,0,0,0,4.813455121594022,7.186191198015889,0,0,0,0,0,6.282368598762801,provisional_seurat_primary,provisional_seurat_primary,4.813455121594022,7.186191198015889,6.282368598762801,2.372736076421867
QN23.26.005.11.05.03,exc,it_types,L2/3_IT,L2/3_IT_3,1,0.5180092451949683,L2/3_IT,L2/3_IT,L2/3 IT_1,L2/3_IT,TCx,M.nemestrina,NA,686,6731,48.649600643881335,0.8622955719944707,0.5049943336252463,0.6894932318630727,0,0,0,0,2.244238799454794,3.0833395402001336,0,0,5.736880523276469,0,0,5.632044752897441,provisional_seurat_primary,provisional_seurat_primary,2.244238799454794,3.0833395402001336,11.36892527617391,0.8391007407453395
QN23.26.005.11.05.04,exc,it_types,L2/3_IT,L2/3_IT_1,1,0.5217139952596991,L2/3_IT,L2/3_IT,L2/3 IT_1,L2/3_IT,TCx,M.nemestrina,NA,1015,9344,53.88029071628584,0.9963081330503392,0.5756971313315399,0.7683049124688766,0,2.014396112205206,0,0,5.444985049993516,7.931973414318536,4.477729139206864,2.014396112205206,3.339186271052179,0,0,0,provisional_seurat_primary,provisional_seurat_primary,7.4593811621987225,14.424098665730606,3.339186271052179,6.964717503531883
QN23.26.005.11.05.05,exc,it_types,L2/3_IT,L2/3_IT_1,1,0.5181211315386709,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,TCx,M.nemestrina,NA,870,6680,46.660617924207635,0.9406335732315895,0.5170844127034413,0.7441767690036369,0,0,0,0,0,3.8183148816486936,0,0,0,0,0,0,provisional_seurat_primary,provisional_seurat_primary,0,3.8183148816486936,0,3.8183148816486936
QN23.26.012.4A.02.02,exc,it_types,L2/3_IT,L2/3_IT_1,1,0.543501224344748,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,TCx,M.nemestrina,NA,874,6041,53.82598447783674,0.9487579120289213,0.6011471683890005,0.7835599405446073,0,5.879050387502338,0,0,6.944093060236321,3.792468047075397,0,0,7.9570055679525105,0,4.554496110242356,8.115876049105266,provisional_seurat_primary,provisional_seurat_primary,12.823143447738659,3.792468047075397,20.627377727300132,-9.030675400663261
QN23.26.012.4A.02.03,exc,it_types,L2/3_IT,L2/3_IT_1,1,0.5858479017231961,L2/3_IT,L2/3_IT,L2/3 IT_1,L2/3_IT,TCx,M.nemestrina,647,636,7818,40.46836702791804,0.8914408176526356,0.5573078633577172,0.7655710437370633,0,0,0,0,5.551730930679598,7.463742724098425,0,0,2.6782571905100525,0,0,0,provisional_seurat_primary,provisional_seurat_primary,5.551730930679598,7.463742724098425,2.6782571905100525,1.9120117934188263
QN23.26.012.4A.02.04,exc,it_types,L2/3_IT,L2/3_IT_1,0.99,0.45301487631638515,L2/3_IT,L4_IT,L2/3 IT_1,L4_IT,TCx,M.nemestrina,NA,863,7410,43.433828747499135,0.8971799753844375,0.5678863512484416,0.6968481038031251,0,0,0,0,3.3364029804736317,6.145128918773753,0,2.8211438106258466,3.3364029804736317,0,0,3.3364029804736317,provisional_seurat_primary,provisional_seurat_primary,3.3364029804736317,8.966272729399599,6.672805960947263,5.629869748925967
QN23.26.012.4A.02.06,exc,it_types,L2/3_IT,L2/3_IT_1,1,0.4811326563203142,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,TCx,M.nemestrina,NA,861,5948,51.79957746724031,0.9184936612889762,0.5420953202761737,0.7369191498797683,0,0,0,4.448394949238737,2.797448319412104,3.689768244035031,4.796205197283348,3.3115243719217906,0,0,0,3.9891611561933056,provisional_seurat_primary,provisional_seurat_primary,7.245843268650841,11.79749781324017,3.9891611561933056,4.551654544589329
QN23.26.012.4A.02.07,exc,it_types,L2/3_IT,L2/3_IT_1,1,0.4707964916617124,L2/3_IT,L4_IT,L2/3 IT_1,L2/3_IT,TCx,M.nemestrina,NA,901,6403,65.47344451616253,0.926611287833792,0.6491799536972268,0.7487220422413419,0,0,0,0,2.023272936578684,8.175497941391255,0,0,2.023272936578684,0,0,0,provisional_seurat_primary,provisional_seurat_primary,2.023272936578684,8.175497941391255,2.023272936578684,6.152225004812571
QN23.26.015.4A.01.03,inh,lamp5_sncg_vip,Pax6,Pax6_1,0.68,0.1764357613277423,L2/3_IT,Sst,L2/3 IT_3,L2/3_IT,TCx,M.nemestrina,NA,675,3226,8.92010184691372,0.36148996717677934,0.26797992918228164,0.32607765315276277,0,0,0,0,0,0,0,0,0,0,0,0,provisional_seurat_primary,provisional_seurat_primary,0,0,0,0
QN23.26.015.4A.12.01,inh,sst_sst_chodl_pvalb,Pvalb,Pvalb_3,0.81,0.2720264727135254,L2/3_IT,Chandelier,L2/3 IT_1,L4_IT,TCx,M.nemestrina,869,900,1368,42.26318789269449,0.742955733172669,0.27762425598320184,0.3201457375280258,0,0,2.8540858291572953,2.8540858291572953,5.262384736551008,0,0,0,0,2.8540858291572953,0,7.348655140345513,provisional_seurat_primary,provisional_seurat_primary,10.970556394865598,0,10.202740969502809,-10.970556394865598
QN23.26.015.4A.12.02,exc,it_types,L4_IT,L2/3_IT_2,0.98,0.36916551940307657,L4_IT,L4_IT,L2/3 IT_2,L4_IT,TCx,M.nemestrina,693,855,5929,58.938151950827425,0.9579131905593061,0.5756926820907428,0.6896639978227113,0,0,0,0,8.644812926614602,8.071881513166755,0,4.178823951891676,0,0,0,1.945568515300035,provisional_seurat_primary,provisional_seurat_primary,8.644812926614602,12.25070546505843,1.945568515300035,3.605892538443829
QN23.26.015.4A.12.03,exc,l5et_l56np_l6ct_l6b,L5_ET,L5_ET_2,0.74,0.28729268091845234,L2/3_IT,Pax6,L2/3 IT_1,NA,TCx,M.nemestrina,NA,1001,2103,33.119956013912194,0.6162732034533255,0.32165370156729295,0.44254086350653826,0,0,0,0,0,6.298593585627319,0,0,0,0,0,0,provisional_seurat_primary,provisional_seurat_primary,0,6.298593585627319,0,6.298593585627319
QN23.26.016.11.02.01,exc,it_types,L2/3_IT,L2/3_IT_1,1,0.5391075905677268,L2/3_IT,L2/3_IT,L2/3 IT_1,L2/3_IT,TCx,M.nemestrina,NA,523,6786,53.51972570084836,1.0005817175670098,0.5816285265334954,0.7634227086347336,0,0,1.9258888698185528,6.031070992320147,1.9258888698185528,3.6086715085243615,0,3.2325266859516457,5.328977296149419,4.857836136438502,0,0,provisional_seurat_primary,provisional_seurat_primary,9.882848731957253,6.841198194476007,10.186813432587922,-3.041650537481246
QN23.26.016.11.02.02,exc,it_types,L2/3_IT,L2/3_IT_1,1,0.5314035996222983,L2/3_IT,L2/3_IT,L2/3 IT_1,L2/3_IT,TCx,M.nemestrina,NA,489,8805,34.649052193394276,0.9221826996391917,0.6555858813694915,0.81664709633129,0,0,0,0,0,7.862034830377276,0,0,0,5.341647105906241,4.3767932569917445,2.7333692335611883,provisional_seurat_primary,provisional_seurat_primary,0,7.862034830377276,12.451809596459174,7.862034830377276
QN23.26.016.11.02.03,exc,it_types,L4_IT,L2/3_IT_2,1,0.61219915653966706,L4_IT,L4_IT,L2/3 IT_2,NA,TCx,M.nemestrina,NA,467,6944,42.71508173136749,0.9422653595140319,0.5429099937688434,0.7995773407950119,0,0,0,7.335810309034994,7.909920483883443,4.279725957439637,0,1.860731760020988,1.860731760020988,0,0,0,provisional_seurat_primary,provisional_seurat_primary,15.245730792918437,6.140457717460625,1.860731760020988,-9.105273075457813
QN23.26.016.11.02.04,exc,it_types,L5_IT,L5_IT_2,0.59,0.352109297991661,L5_IT,L5_IT,L5 IT_2,NA,TCx,M.nemestrina,NA,675,5126,42.891931170445666,0.955681888439277,0.5345146543341651,0.6396778644069511,0,0,0,6.706197701879599,6.258766942479389,6.4676995655086795,0,2.315431426508761,6.706197701879599,0,6.591871426310464,5.349625314016631,provisional_seurat_primary,provisional_seurat_primary,12.96496464435899,8.78313099201744,18.647694442206692,-4.181833652341549
QN23.26.016.11.02.06,exc,it_types,L5_IT,L5_IT_2,0.88,0.4961848496021341,L5_IT,L4_IT,L5 IT_2,NA,TCx,M.nemestrina,NA,857,9727,38.80780007001478,0.9668903861604213,0.6352160361373391,0.7451779177093822,0,0,0,4.689462440355409,7.227062542999442,8.14006163586904,0,0,7.481833821352522,4.132188569496538,3.2122020108017892,6.31365545975675,provisional_seurat_primary,provisional_seurat_primary,11.91652498335485,8.14006163586904,21.1398798614076,-3.7764633474858105
QN23.26.017.11.03.02,exc,it_types,L2/3_IT,L2/3_IT_1,1,0.49447538221022674,L2/3_IT,L2/3_IT,L2/3 IT_1,L2/3_IT,TCx,M.nemestrina,NA,603,7341,42.159682443174994,0.9453578595406902,0.6144525728011586,0.743344349097658,0,0,0,5.345367917685834,5.918452954672232,4.380424632189125,0,0,3.4480815416103185,0,0,0,provisional_seurat_primary,provisional_seurat_primary,11.263820872358068,4.380424632189125,3.4480815416103185,-6.883396240168943
QN23.26.017.11.03.03,exc,it_types,L2/3_IT,L2/3_IT_1,0.98,0.47251311816287545,L2/3_IT,L4_IT,L2/3 IT_1,L4_IT,TCx,M.nemestrina,635,756,7936,43.68541718798492,0.9215027668948396,0.6221183350247345,0.7450967781249901,0,2.4137543951922025,0,0,6.042838694909195,7.580884522616362,3.80588842419514,0,0,4.500990687801822,0,4.19490403754054,provisional_seurat_primary,provisional_seurat_primary,8.456593090101396,11.3867729468115,8.695894725342363,2.9301798567101045
QN23.26.017.11.03.04,exc,it_types,L4_IT,L4_IT_1,1,0.5446356235195811,L4_IT,L4_IT,L4 IT_1,L4_IT,TCx,M.nemestrina,853,933,5927,53.77044407116644,0.9712750692470468,0.6070589437243682,0.7838814213320969,0,0,0,0,8.295905291152776,6.499981167648627,0,0,3.9925945254425756,4.760574491335913,0,0,provisional_seurat_primary,provisional_seurat_primary,8.295905291152776,6.499981167648627,8.75316901677849,-1.7959241235041485
QN23.26.017.11.03.05,exc,it_types,L4_IT,L4_IT_2,0.99,0.4210864259907091,L4_IT,L4_IT,L4 IT_2,NA,TCx,M.nemestrina,868,968,4198,35.24282920611982,0.88174607767338,0.5197548560974113,0.6835960632525633,0,0,0,0,0,0,5.0021418996607165,0,2.626343504428926,0,0,0,provisional_seurat_primary,provisional_seurat_primary,0,5.0021418996607165,2.626343504428926,5.0021418996607165
QN24.26.001.11.03.01,exc,it_types,L2/3_IT,L2/3_IT_3,1,0.6595961110430077,L2/3_IT,L2/3_IT,L2/3 IT_3,NA,TCx,M.nemestrina,NA,574,6311,37.781071606280456,0.8696306327279524,0.6209948511550895,0.7936002325702379,4.678793620803558,0,0,6.283829757342051,0,2.838589270086111,0,4.282410691528577,5.96652331709388,2.0273668358438672,0,0,provisional_seurat_primary,provisional_seurat_primary,10.962623378145608,7.120999961614688,7.993890152937746,-3.84162341653092
QN24.26.004.11.04.01,exc,it_types,L4_IT,L2/3_IT_2,1,0.6145539174632223,L4_IT,L4_IT,L2/3 IT_2,NA,TCx,M.nemestrina,NA,NA,6412,40.90632847021759,0.9569882320588412,0.5137605902058865,0.7506464443555307,0,0,0,0,7.797027339989306,7.039692642061656,0,0,0,0,0,0,provisional_seurat_primary,provisional_seurat_primary,7.797027339989306,7.039692642061656,0,-0.7573346979276501
QN24.26.004.11.04.02,exc,it_types,L5_IT,L5_IT_2,0.99,0.5013747403580501,L5_IT,L5_IT,L5 IT_2,NA,TCx,M.nemestrina,NA,1000,8485,23.80946904098496,0.9586521174823601,0.6083135804214581,0.7244359948237368,0,0,0,6.084219561661002,3.844934000571865,7.889922512107704,0,0,5.509850002658888,6.084219561661002,0,0,provisional_seurat_primary,provisional_seurat_primary,9.929153562232868,7.889922512107704,11.594069564319891,-2.0392310501251636
QN24.26.008.11.05.01,exc,it_types,L2/3_IT,L2/3_IT_3,1,0.5244888823821994,L2/3_IT,L2/3_IT,L2/3 IT_3,NA,TCx,M.nemestrina,NA,302,1308,43.14751811724485,0.6450748301501075,0.43382906604499893,0.7184422684027608,0,0,0,0,0,0,0,0,6.7113334468974895,0,0,0,provisional_seurat_primary,provisional_seurat_primary,0,0,6.7113334468974895,0
QN24.26.009.19.01B.01,exc,it_types,L2/3_IT,L2/3_IT_3,1,0.6386321286783668,L2/3_IT,L2/3_IT,L2/3 IT_3,NA,TCx,M.nemestrina,NA,394,5983,55.27374739753606,0.8865900063998553,0.581309734325242,0.7527571201869813,0,0,0,2.897711228692712,0,0,0,0,6.51308078230936,0,0,10.57139528747512,provisional_seurat_primary,provisional_seurat_primary,2.897711228692712,0,17.08447606978448,-2.897711228692712
QN24.26.010.11.04.01,exc,it_types,L2/3_IT,L2/3_IT_1,1,0.44542782955882354,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,TCx,M.nemestrina,633,690,4897,47.331490712527675,0.8373112882413298,0.5419638046466645,0.6074570879368821,0,0,0,6.903812378496549,2.476922350643617,0,3.877867685921648,0,3.877867685921648,0,0,5.915810486907929,provisional_seurat_primary,provisional_seurat_primary,9.380734729140165,3.877867685921648,9.793678172829576,-5.502867043218517
QM24.26.011.11.01.02,exc,it_types,L2/3_IT,L2/3_IT_3,1,0.6563799039301536,L2/3_IT,L2/3_IT,L2/3 IT_3,L2/3_IT,TCx,M.mulatta,355,550,6929,58.97462482752406,0.9618471981571923,0.5826758893385184,0.8218405632635208,0,3.7778445772689353,0,2.879366498262656,0,8.683374958181936,3.7778445772689353,0,5.696721524015415,2.879366498262656,0,9.233275638982727,provisional_seurat_primary,provisional_seurat_primary,6.657211075531592,12.461219535450871,17.809363661260797,5.804008459919279
QN24.26.017.15.02.01B.02.01,exc,l5et_l56np_l6ct_l6b,L6_CT,L6_CT_2,0.84,0.28767470322758065,L2/3_IT,L6b,L2/3 IT_1,NA,Striatum,M.nemestrina,NA,NA,7063,30.171352528613827,0.6668210970630024,0.5018059558169445,0.5231835685089316,0,0,0,3.394864162554207,0,0,0,0,0,3.394864162554207,0,0,provisional_seurat_primary,provisional_seurat_primary,3.394864162554207,0,3.394864162554207,-3.394864162554207
Q19.26.014.11.02.01,exc,l5et_l56np_l6ct_l6b,L6_CT,L6_CT_2,0.51,0.2654158214618823,L2/3_IT,L6b,L2/3 IT_3,NA,Striatum,M.nemestrina,NA,NA,7314,36.87606696667852,0.705932917111344,0.48442536016705523,0.48064106395148903,0,2.519450866399091,0,0,0,6.170016623583621,0,9.866547508703459,6.580036367326578,2.519450866399091,3.9260862186246297,0,provisional_seurat_primary,provisional_seurat_primary,2.519450866399091,16.03656413228708,13.025573452350299,13.51711326588799
Q19.26.014.11.02.02,exc,l5et_l56np_l6ct_l6b,L6_CT,L6_CT_2,0.34,0.28752937204428497,L2/3_IT,L6b,L2/3 IT_3,NA,Striatum,M.nemestrina,NA,NA,8314,45.68765309137352,0.7476792912668342,0.44414407083547913,0.5153221726022296,0,3.126995295389783,0,6.4913009609225165,0,0,4.041967631350055,0,5.567326862815532,4.597436280531934,3.126995295389783,2.2833493024409064,provisional_seurat_primary,provisional_seurat_primary,9.618296256312298,4.041967631350055,15.575107741178154,-5.576328624962243
Q19.26.014.11.01.04,exc,l5et_l56np_l6ct_l6b,L6_CT,L6_CT_1,0.38,0.26055559730874406,L2/3_IT,L6b,L2/3 IT_3,NA,Striatum,M.nemestrina,NA,NA,5783,47.076393040498296,0.7137835675999061,0.40220868474613175,0.47473771089603034,0,4.1774330682835625,0,6.612729121068674,0,0,0,7.220594089437378,8.15936005568518,6.52618733594879,0,0,provisional_seurat_primary,provisional_seurat_primary,10.790162189352237,7.220594089437378,14.685547391633971,-3.56956809991486
Q19.26.014.11.01.05,exc,l5et_l56np_l6ct_l6b,L5_ET,L5_ET_1,0.36,0.23556058820931225,L2/3_IT,L6b,L2/3 IT_3,NA,Striatum,M.nemestrina,NA,NA,6540,41.74571391901765,0.7275631761660311,0.3886158634593316,0.4403732747019395,0,0,0,3.5663909722002236,0,0,0,0,4.110177344501185,7.5344256729852255,0,0,provisional_seurat_primary,provisional_seurat_primary,3.5663909722002236,0,11.64460301748641,-3.5663909722002236
Q19.26.014.11.05.01,exc,l5et_l56np_l6ct_l6b,L5_ET,L5_ET_1,0.34,0.2596864501406778,L2/3_IT,L6b,L2/3 IT_3,NA,Striatum,M.nemestrina,NA,NA,5797,44.862214804567365,0.721766555325171,0.38352370620344944,0.4770343312178103,0,0,0,0,0,7.758400001114202,2.8395365689495184,7.584172767773152,9.624267829180257,5.651430823472454,0,0,provisional_seurat_primary,provisional_seurat_primary,0,18.182109337836874,15.27569865265271,18.182109337836874
Q19.26.014.1A.03.05,exc,l5et_l56np_l6ct_l6b,L5_ET,L5_ET_1,0.49,0.27597254935635607,L2/3_IT,L6b,L2/3 IT_3,NA,Unknown,M.nemestrina,NA,NA,5558,50.73660694176122,0.7466314882157504,0.5116681397903909,0.43662548149905833,0,0,0,0,5.4517272537851555,0,0,0,7.014544597539833,0,0,0,provisional_seurat_primary,provisional_seurat_primary,5.4517272537851555,0,7.014544597539833,-5.4517272537851555
Q19.26.016.11.02.01,exc,l5et_l56np_l6ct_l6b,L5_ET,L5_ET_1,0.51,0.2742180591853365,L2/3_IT,L6b,L2/3 IT_3,NA,Striatum,M.nemestrina,NA,NA,7820,55.89811040419326,0.7799757734786076,0.5030480027373812,0.5391334571019776,0,0,0,3.6626563273276442,0,0,0,1.736730999289942,9.149412562404613,5.946089248019557,1.736730999289942,0,provisional_seurat_primary,provisional_seurat_primary,3.6626563273276442,1.736730999289942,16.832232809714114,-1.9259253280377022
Q19.26.016.11.02.03,exc,l5et_l56np_l6ct_l6b,L5/6_NP,L5/6_NP_1,0.73,0.2498609210630033,L2/3_IT,Chandelier,L2/3 IT_1,NA,Striatum,M.nemestrina,NA,NA,1687,27.218860757183418,0.55483763337588,0.2298123115752594,0.30754699714710937,0,0,0,0,4.286307022826519,4.286307022826519,0,0,0,0,2.8421229140687454,2.8421229140687454,provisional_seurat_primary,provisional_seurat_primary,4.286307022826519,4.286307022826519,5.684245828137491,0
Q19.26.016.11.05.02,exc,l5et_l56np_l6ct_l6b,L6_CT,L6_CT_2,0.36,0.28351575075420327,L2/3_IT,Sncg,L2/3 IT_3,NA,Unknown,M.nemestrina,NA,NA,5990,42.610812008570555,0.7594528192986539,0.43256814309131114,0.5037963620591059,0,0,0,0,0,1.9527299410912229,0,0,9.343985875793075,0,0,0,provisional_seurat_primary,provisional_seurat_primary,0,1.9527299410912229,9.343985875793075,1.9527299410912229
Q19.26.018.1A.01.01,NA,NA,NA,NA,NA,NA,L2/3_IT,Pvalb,L2/3 IT_1,NA,MCx,M.nemestrina,NA,1500,9155,10.597790557953074,0.442882619894856,0.17671802232709818,0.3222465234363945,0,0,0,0,0,0,2.399164239418393,0,2.889952882901811,0,0,1.6496096969990501,provisional_seurat_primary,provisional_seurat_primary,0,2.399164239418393,4.539562579900861,2.399164239418393
Q19.26.018.1A.04.01,exc,l5et_l56np_l6ct_l6b,L6b,L6b_2,0.65,0.13118941494377193,L6b,Sst,L6b_2,NA,MCx,M.nemestrina,NA,2500,9138,5.80577485724213,0.23855737174151861,0.10864902616663137,0.22194501480431814,0,0,0,0,2.293690174237101,0,0,0,1.5614694493968477,0,0,0,provisional_seurat_primary,provisional_seurat_primary,2.293690174237101,0,1.5614694493968477,-2.293690174237101
Q19.26.019.11.01.01,exc,l5et_l56np_l6ct_l6b,L6_CT,L6_CT_2,0.71,0.23360530725825057,L2/3_IT,Pax6,L2/3 IT_3,NA,Striatum,M.nemestrina,NA,NA,1659,34.12324602597532,0.3434713089922145,0.19945188390700466,0.3254624511919436,0,0,0,0,0,0,0,0,0,0,0,0,provisional_seurat_primary,provisional_seurat_primary,0,0,0,0
Q19.26.019.11.08.01,exc,l5et_l56np_l6ct_l6b,L5/6_NP,L5/6_NP_1,0.42,0.2516436970601396,L2/3_IT,L6b,L2/3 IT_3,NA,Striatum,M.nemestrina,NA,NA,5678,53.60304680086324,0.7198224824635414,0.4531581124098177,0.46301631203314253,0,0,0,0,0,0,5.003446168898572,2.288230450475982,8.61963745760555,0,0,0,provisional_seurat_primary,provisional_seurat_primary,0,7.291676619374554,8.61963745760555,7.291676619374554
Q19.26.019.11.08.02,exc,l5et_l56np_l6ct_l6b,L6_CT,L6_CT_1,0.42,0.2677363605929172,L2/3_IT,L6b,L2/3 IT_3,NA,Striatum,M.nemestrina,NA,NA,4578,51.807048509070555,0.7072366669065895,0.4519276520367761,0.45993742547060323,0,0,0,1.8892905512069118,0,0,0,0,6.4519522657313875,1.8892905512069118,0,0,provisional_seurat_primary,provisional_seurat_primary,1.8892905512069118,0,8.3412428169383,-1.8892905512069118
Q19.26.019.11.08.03,inh,sst_sst_chodl_pvalb,Pvalb,Pvalb_3,0.63,0.17749611877636487,L2/3_IT,L6b,L2/3 IT_3,NA,Striatum,M.nemestrina,NA,NA,721,31.57828202997792,0.3453938233021902,0.24635575099196277,0.33670874206220947,0,6.81005698488936,0,0,0,0,0,0,0,0,0,0,provisional_seurat_primary,provisional_seurat_primary,6.81005698488936,0,0,-6.81005698488936
Q20.26.002.11.06.01,exc,it_types,L2/3_IT,L2/3_IT_3,1,0.24591332907183727,L2/3_IT,L6b,L2/3 IT_1,NA,MCx,M.mulatta,NA,375,2174,21.257117014455197,0.604321915599888,0.33972748276931697,0.36547317420448766,0,0,0,0,0,8.316155406818337,0,0,0,0,0,0,provisional_seurat_primary,provisional_seurat_primary,0,8.316155406818337,0,8.316155406818337
Q20.26.002.11.06.02,exc,it_types,L2/3_IT,L2/3_IT_3,1,0.320058618953851,L2/3_IT,Pvalb,L2/3 IT_1,NA,MCx,M.mulatta,NA,517,2258,34.660959288227275,0.6059254305778996,0.35319926332462825,0.41610897121200274,0,0,0,0,0,0,0,6.132482736881924,4.311835130509705,0,0,0,provisional_seurat_primary,provisional_seurat_primary,0,6.132482736881924,4.311835130509705,6.132482736881924
Q20.26.002.1A.14.01,exc,it_types,L2/3_IT,L2/3_IT_3,0.89,0.292280497453276,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,MCx,M.mulatta,985,1209,7897,45.355672525405716,0.9108310673293215,0.4225384896690993,0.5420472468483878,0,0,0,3.144202069020847,0,5.181273269884314,0,2.2987981926255205,0,0,0,5.902246201550707,provisional_seurat_primary,provisional_seurat_primary,3.144202069020847,7.480071462509835,5.902246201550707,4.335869393488988
Q20.26.002.1A.14.02,exc,it_types,L2/3_IT,L2/3_IT_3,1,0.6241561896133726,L2/3_IT,L2/3_IT,L2/3 IT_3,NA,MCx,M.mulatta,416,525,6757,49.832122787610864,0.9994114972671968,0.5892805691978139,0.7576975382656312,0,0,0,5.598148722701788,2.8729135977179077,4.320216930385225,0,0,4.320216930385225,0,2.8729135977179077,0,provisional_seurat_primary,provisional_seurat_primary,8.471062320419696,4.320216930385225,7.193130528103133,-4.150845390034471
Q20.26.002.1A.16.01,exc,l5et_l56np_l6ct_l6b,L5_ET,L5_ET_2,1,0.4111321745795264,L5_ET,L2/3_IT,L5 ET_2,NA,MCx,M.mulatta,NA,NA,9486,45.17599399030649,0.892849828605758,0.4842268217580194,0.6015357441109477,0,0,0,0,0,5.91732109141415,0,3.0754334540606005,7.655311421424815,0,0,3.0754334540606005,provisional_seurat_primary,provisional_seurat_primary,0,8.992754545474751,10.730744875485415,8.992754545474751
