"time","instRate","protocol","percent_change","cell_name","predicted_subclass","Species","blockers","bath","puff","DFP","LIMs_depth","assigned_subclass","expCon","response","keep","Date"
-41.63366,12.3977188197372,"baseline",120.54119143799,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-41.55176,12.6135216952573,"baseline",122.639410966047,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-41.47056,13.0684788290643,"baseline",127.062892072507,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-41.39322,13.1787032156036,"baseline",128.134587524885,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-41.31598,12.8766417718259,"baseline",125.197688660678,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-41.23688,13.051422605064,"baseline",126.897056922321,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-41.15884,12.8567755206994,"baseline",125.004532031219,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-41.07974,13.1544330439358,"baseline",127.898612225575,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-41.0025,13.401232913428,"baseline",130.29821095401,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-40.92626,13.3297787256732,"baseline",129.603472425863,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-40.85024,12.6774847870183,"baseline",123.261314672772,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-40.76954,13.3368898372899,"baseline",129.672612715234,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-40.69364,12.9466597617815,"baseline",125.878463249459,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-40.61462,13.0787339785509,"baseline",127.162601378345,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-40.53676,12.6230749810654,"baseline",122.732296154863,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-40.45632,12.923235978289,"baseline",125.650717257537,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-40.37726,12.8501670521717,"baseline",124.940278866464,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-40.2979,12.8667009778693,"baseline",125.101035787291,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-40.21902,12.7258844489692,"baseline",123.731897447038,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-40.13916,13.0072840790843,"baseline",126.467904544592,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-40.061,12.9433083096039,"baseline",125.845877574272,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-39.98188,12.9769011160135,"baseline",126.1724954761,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-39.90348,11.7096018735363,"baseline",113.850731866373,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-39.81674,12.2699386503067,"baseline",119.298803698015,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-39.73414,12.9165590286748,"baseline",125.585798261279,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-39.6556,13.11303435615,"baseline",127.496098890483,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-39.57818,12.6103404791929,"baseline",122.608480471478,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-39.4979,12.8865979381443,"baseline",125.294490997271,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-39.41888,12.5786163522013,"baseline",122.300031464003,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-39.33756,12.7129417747267,"baseline",123.606057734404,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-39.25738,12.7420998980632,"baseline",123.889557866823,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-39.17774,12.2549019607843,"baseline",119.152604183679,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-39.09474,12.6103404791929,"baseline",122.608480471478,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-39.01418,12.5344697919278,"baseline",121.870800970021,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-38.93322,13.014055179594,"baseline",126.53373895612,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-38.85536,12.7194098193844,"baseline",123.668945578584,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-38.77482,12.4501992031873,"baseline",121.051450465491,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-38.69304,12.5976316452507,"baseline",122.484914353593,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-38.61186,12.6294518817883,"baseline",122.794297820008,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-38.5313,12.846865364851,"baseline",124.908177047639,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-38.45206,13.1371518654756,"baseline",127.730589876356,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-38.37422,12.9098889749548,"baseline",125.520946312784,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-38.29562,12.6678489992399,"baseline",123.167627329468,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-38.21508,12.30012300123,"baseline",119.592281689892,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-38.13274,11.7150890346767,"baseline",113.904082724792,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-38.04606,12.1951219512195,"baseline",118.571371968149,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-37.96316,12.4192747143567,"baseline",120.750776221911,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-37.8811,12.6774847870183,"baseline",123.261314672772,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-37.80094,13.0684788290643,"baseline",127.062892072507,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-37.72268,12.8766417718259,"baseline",125.197688660678,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-37.64332,13.1406044678055,"baseline",127.764159019556,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-37.56598,13.2240148108966,"baseline",128.575145482521,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-37.48886,12.1951219512195,"baseline",118.571371968149,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-37.40538,12.1241513094083,"baseline",117.88133488589,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-37.3218,12.1832358674464,"baseline",118.455805328804,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-37.23822,12.4038700074423,"baseline",120.600998528755,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-37.15648,13.0855796911803,"baseline",127.229161232508,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-37.0785,12.6678489992399,"baseline",123.167627329468,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-36.99836,12.8073770491803,"baseline",124.524237978845,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-36.91868,13.0548302872063,"baseline",126.930189313162,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-36.84074,11.7841150129625,"baseline",114.575212130429,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-36.75476,12.013455069678,"baseline",116.805051674534,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-36.67022,12.5250501002004,"baseline",121.779214696746,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-36.58914,12.5376128385155,"baseline",121.901360348398,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-36.50806,12.2579063495955,"baseline",119.181815412947,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-36.42532,11.8259224219489,"baseline",114.981699401469,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-36.33928,11.8736642127761,"baseline",115.445885791834,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-36.25342,11.9560019129603,"baseline",116.246443106029,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-36.16806,11.7150890346767,"baseline",113.904082724792,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-36.0813,12.1418164157358,"baseline",118.053090109134,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-35.99724,12.2579063495955,"baseline",119.181815412947,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-35.9142,13.0276185513288,"baseline",126.665613618919,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-35.83602,12.9769011160135,"baseline",126.1724954761,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-35.7575,12.2010736944851,"baseline",118.629239890047,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-35.67394,12.4007936507937,"baseline",120.571087566818,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-35.59182,12.8106584678452,"baseline",124.55614272852,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-35.51254,12.3487280810077,"baseline",120.064861711388,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-35.43052,12.4750499001996,"baseline",121.293070127099,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-35.34898,12.1743364986608,"baseline",118.369278078747,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-35.26518,13.0650640188137,"baseline",127.02969037612,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-35.18732,12.5156445556946,"baseline",121.687765974822,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-35.10584,11.9132713843221,"baseline",115.830980478773,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-35.02028,11.9388729703916,"baseline",116.079900923928,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-34.93452,12.3823675086677,"baseline",120.391932904758,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-34.85292,11.5154306771073,"baseline",111.962833963476,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-34.76496,12.9098889749548,"baseline",125.520946312784,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-34.68626,11.6009280742459,"baseline",112.794112545107,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-34.59826,11.8652112007594,"baseline",115.363698402803,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-34.51266,12.2880314573605,"baseline",119.474717392335,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-34.42996,11.3791533909877,"baseline",110.637830011245,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-34.34106,12.3609394313968,"baseline",120.183590870065,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-34.25916,11.5446779034865,"baseline",112.247200431635,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-34.17078,11.4129194247889,"baseline",110.966132177451,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-34.08174,11.7398450340455,"baseline",114.14478165518,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-33.99478,12.5786163522013,"baseline",122.300031464003,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-33.91372,12.2249388753056,"baseline",118.861277523084,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-33.83054,12.4409056979348,"baseline",120.961091084701,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-33.74928,11.9875329657157,"baseline",116.553014881182,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-33.66438,12.2549019607843,"baseline",119.152604183679,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-33.58166,12.4347177319075,"baseline",120.900926403733,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-33.49994,12.1951219512195,"baseline",118.571371968149,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-33.41646,11.5340253748558,"baseline",112.143627466992,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-33.32848,11.9932837610938,"baseline",116.60892901641,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-33.2439,12.2399020807834,"baseline",119.006762562892,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-33.1605,12.0627261761158,"baseline",117.284107375009,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-33.07594,12.0831319478009,"baseline",117.48250968328,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-32.99162,12.591286829514,"baseline",122.423224646037,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
-32.91096,12.0510966497951,"baseline",117.171035205932,"QF25.26.024.19.08.03",NA,"M.fascicularis","DNQX[20uM], APV[25uM], Gabazine[5uM]","WAY635","5CT[200nM]",844,NA,"L23_IT","WAYwash","inhibition",TRUE,2025-11-17
