"",score.Corr,score.Tree,class_Corr,subclass_Corr,cluster_Corr,class_Tree,subclass_Tree,cluster_Tree,cluster,cluster_score,res.index,quality_score,marker_sum_norm,Norm_Marker_Sum.0.4,contaminationType,contam_sum,Tree_call,Tree_first_cor,Tree_first_bt,Tree_second_bt,Tree_first_KL,Tree_second_KL,number_genes_CPMgt0,number_genes_CPMgt1
AB-S40309_S637_E1-50,0.789941288839778,0.94,Neuronal: Glutamatergic,L5 IT,L5 IT_6,Neuronal: Glutamatergic,L5 IT,L5 IT_6,L5 IT_6,0.94,1,0.577800965083096,0.980423665538607,TRUE,Astrocyte,2.4389847570644,Core,0.789941288839778,0.98,0.02,0.228345553792927,4.56686486496031,13940,13940
AB-S40309_S638_E1-50,0.794392405500495,0.55,Neuronal: Glutamatergic,L5 IT,L5 IT_6,Neuronal: Glutamatergic,L5 IT,L5 IT_5,n92,0.99,0.922394678492239,0.604343006610239,0.978423588064767,TRUE,Microglia.PVM,1.77406985945534,PoorQ,0.794392405500495,0.32,0.18,7.45931142314184,7.79868544505281,12986,12986
AB-S40309_S639_E1-50,0.235731519600714,0.31,Neuronal: Glutamatergic,L5 ET,L5 ET_1,Neuronal: Glutamatergic,L5 ET,L5 ET_1,n70,0.87,0.355961112058673,0.103458848410851,0.269558525119839,FALSE,Oligodendrocyte,1.1058774263449,PoorQ,0.235731519600714,1,0,0.13272630233433,1.43504352055964,4497,4497
AB-S40309_S644_E1-50,0.552014637127835,0.41,Neuronal: Glutamatergic,L5 IT,L5 IT_5,Neuronal: Glutamatergic,L5 IT,L5 IT_5,n91,0.76,0.839501961453181,0.404742546521277,0.741868890377137,TRUE,Astrocyte,0.975396149502769,Core,0.552014637127835,1,0,0.0994826961438,3.53012640265773,7763,7763
AB-S40309_S645_E1-50,0.325761927607787,0.47,Neuronal: Glutamatergic,L5/6 NP,L5/6 NP_1,Neuronal: Glutamatergic,L6 CT,L6 CT_4,n94,1.00,0.534026948661095,0.152102630109484,0.290537641487289,FALSE,Microglia.PVM,0.135659404685042,PoorQ,0.325761927607787,0.25,0.21,8.80349950464641,9.39264440247369,3272,3272
AB-S40309_S646_E1-50,0.854588789339793,0.88,Neuronal: Glutamatergic,L5 IT,L5 IT_6,Neuronal: Glutamatergic,L5 IT,L5 IT_6,L5 IT_6,0.88,1,0.64571384943835,1.00739637026368,TRUE,VLMC,1.64701088903169,PoorQ,0.854588789339793,0.28,0.25,3.35321840129143,3.43803434180248,13964,13964
AB-S40309_S647_E1-50,0.773312019483562,0.92,Neuronal: Glutamatergic,L5 IT,L5 IT_6,Neuronal: Glutamatergic,L5 IT,L5 IT_6,L5 IT_6,0.92,1,0.561745105247114,0.9967754754654,TRUE,Oligodendrocyte,2.27228554769713,I1,0.773312019483562,0.52,0.21,1.51844797824577,1.81496615253152,14708,14708
AB-S40309_S649_E1-50,0.308019136292108,0.63,Neuronal: Glutamatergic,L5 IT,L5 IT_7,Neuronal: Glutamatergic,L6 IT,L6 IT_2,n75,0.72,0.632611291147877,0.157600534303955,0.261990818778623,FALSE,Astrocyte,0.443014873686774,PoorQ,0.308019136292108,0.54,0.35,2.15036338637799,2.36243951012465,3757,3757
AB-S40309_S652_E1-50,0.448601529936142,0.61,Neuronal: Glutamatergic,L4 IT,L4 IT_2,Neuronal: Glutamatergic,L4 IT,L4 IT_2,n71,0.70,0.406617772471431,0.322519983366689,0.52574297448914,TRUE,Microglia.PVM,0.178185630710106,PoorQ,0.448601529936142,1,0,0.203083811537056,2.40347647743782,5979,5979
AB-S40309_S657_E1-50,0.82144174426163,1,Neuronal: Glutamatergic,L6 IT Car3,L6 IT Car3_3,Neuronal: Glutamatergic,L6 IT Car3,L6 IT Car3_3,L6 IT Car3_3,1.00,1,0.60701240903845,0.920955452009018,TRUE,Microglia.PVM,1.26476083769921,Core,0.82144174426163,1,0,0.0262396813583293,3.68086844357201,11910,11910
AB-S40309_S658_E1-50,0.81672870622248,1,Neuronal: Glutamatergic,L6 IT Car3,L6 IT Car3_3,Neuronal: Glutamatergic,L6 IT Car3,L6 IT Car3_3,L6 IT Car3_3,1.00,1,0.471384816573685,0.846921633642716,TRUE,Microglia.PVM,1.07762195339592,Core,0.81672870622248,0.99,0.01,0.165911860988613,2.32705800585816,10101,10101
AB-S40309_S659_E1-50,0.818681628589894,1,Neuronal: Glutamatergic,L6 IT Car3,L6 IT Car3_3,Neuronal: Glutamatergic,L6 IT Car3,L6 IT Car3_3,L6 IT Car3_3,1.00,1,0.591875542722027,0.896810667767835,TRUE,Microglia.PVM,1.64312546445014,I1,0.818681628589894,0.79,0.21,0.421949762240514,1.80653534778031,12896,12896
AB-S40309_S660_E1-50,0.782602419422402,0.81,Neuronal: Glutamatergic,L6 IT Car3,L6 IT Car3_3,Neuronal: Glutamatergic,L6 IT Car3,L6 IT Car3_3,L6 IT Car3_3,0.81,1,0.544602122647672,0.889538835278361,TRUE,Microglia.PVM,1.69183258943602,I1,0.782602419422402,0.86,0.07,0.144134892289835,1.2421290554543,12637,12637
AB-S40309_S664_E1-50,0.537113773842495,0.21,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_13,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_13,n72,0.72,0.461026778099949,0.439918125155061,0.998186844983067,TRUE,VLMC,4.63006600038027,Core,0.537113773842495,1,0,0.590213568891402,2.56262067343721,19824,19824
AB-S40309_S665_E1-50,0.67636641098572,0.56,Neuronal: Glutamatergic,L6 IT Car3,L6 IT Car3_3,Neuronal: Glutamatergic,L6 IT,L6 IT_2,n72,0.99,0.461026778099949,0.558560000419462,0.987883381697371,TRUE,VLMC,3.66276154365665,Core,0.67636641098572,0.9,0.04,0.163533230761788,2.41621436148567,16041,16041
AB-S40310_S147_E1-50,0.17254189587042,0.16,Neuronal: GABAergic,Pvalb,Pvalb_6,Neuronal: GABAergic,Pvalb,Pvalb_9,n37,0.78,0.340781170049463,0.0187934358024006,0.229801449318089,FALSE,Microglia.PVM,1.55259105175559,PoorQ,0.17254189587042,0.81,0.06,2.40631860037487,5.68715968864515,7052,7052
AB-S40310_S151_E1-50,0.174969149457246,0.29,Neuronal: GABAergic,Pvalb,Pvalb_5,Neuronal: GABAergic,Pvalb,Pvalb_7,n1,1,0,0.00681166722038656,0.060920039851178,FALSE,Endothelial,0.289235508319555,PoorQ,0.174969149457246,0.17,0.16,9.33066410789869,9.82332640654673,1500,1500
AB-S40310_S152_E1-50,0.522522790669361,0.87,Neuronal: Glutamatergic,L6 IT,L6 IT_2,Neuronal: Glutamatergic,L6 IT,L6 IT_2,L6 IT_2,0.87,1,0.347348686400558,0.679525560681263,TRUE,Endothelial,0.92266161684059,I3,0.522522790669361,0.39,0.23,1.37998814190056,1.42530150959899,6678,6678
AB-S40310_S161_E1-50,0.33804981499107,0.15,Neuronal: Glutamatergic,L4 IT,L4 IT_1,Neuronal: Glutamatergic,L5 IT,L5 IT_6,n70,1.00,0.355961112058673,0.0625847967475482,0.289814800801826,FALSE,Microglia.PVM,0.484821481771155,PoorQ,0.33804981499107,0.99,0.01,0.0833473346914418,1.69285193981943,2768,2768
AB-S40310_S163_E1-50,0.278537884254542,0.25,Neuronal: Glutamatergic,L5 ET,L5 ET_1,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_3,n70,0.78,0.355961112058673,0.210804003288401,0.287450500363689,FALSE,Microglia.PVM,0.221684033948442,PoorQ,0.278537884254542,0.72,0.18,0.687838347810774,3.14751284309287,2439,2439
AB-S40310_S164_E1-50,0.51496487227351,0.94,Neuronal: Glutamatergic,L6 IT,L6 IT_2,Neuronal: Glutamatergic,L6 CT,L6 CT_3,L6 CT_3,0.94,1,0.354751973201979,0.598417911509786,TRUE,Endothelial,0.161636781701346,I1,0.51496487227351,0.85,0.09,0.81366804801365,2.11477620343116,5614,5614
AB-S40310_S173_E1-50,0.846144637164802,0.89,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_3,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_3,L2/3 IT_3,0.89,1,0.632822522282971,0.929426210810067,TRUE,OPC,1.25535940518427,I2,0.846144637164802,0.51,0.49,0.470346097408816,0.669146567374031,11540,11540
AB-S40310_S174_E1-50,0.330660685236872,0.33,Neuronal: Glutamatergic,L6 IT Car3,L6 IT Car3_2,Neuronal: Glutamatergic,L4 IT,L4 IT_3,n69,1.00,0.28927170390585,0.110997084756907,0.17434522604548,FALSE,Microglia.PVM,0.134792275973065,PoorQ,0.330660685236872,0.74,0.17,0.252088351297906,3.1776622447381,2318,2318
AB-S40310_S175_E1-50,0.786831061319685,0.98,Neuronal: Glutamatergic,L5 IT,L5 IT_2,Neuronal: Glutamatergic,L5 IT,L5 IT_2,L5 IT_2,0.98,1,0.602293409404481,1.00075780991859,TRUE,Microglia.PVM,1.53999153063376,I1,0.786831061319685,0.82,0.18,0.359131065910046,3.4692845763658,11494,11494
AB-S40310_S178_E1-50,0.826358709222355,1,Neuronal: Glutamatergic,L4 IT,L4 IT_2,Neuronal: Glutamatergic,L4 IT,L4 IT_2,L4 IT_2,1.00,1,0.594589236631284,0.945136876628515,TRUE,Microglia.PVM,0.644608224669098,I2,0.826358709222355,0.59,0.35,0.593401064593178,1.13448823766312,10341,10341
AB-S40310_S179_E1-50,0.130307347885677,0.13,Neuronal: GABAergic,Vip,Vip_19,Neuronal: GABAergic,Lamp5,Lamp5_1,n2,1.00,0.163397578031725,0,0.106557381432638,FALSE,Microglia.PVM,0.81773707586171,PoorQ,0.130307347885677,0.76,0.24,0.103870369399082,1.36233750381263,3813,3813
AB-S40310_S185_E1-50,0.117448498048211,0.51,Neuronal: Glutamatergic,L6b,L6b_3,Neuronal: Glutamatergic,L5/6 NP,L5/6 NP_2,n105,0.98,0.728807777588265,0,0.13539942859027,FALSE,Microglia.PVM,1.89535336549984,PoorQ,0.117448498048211,1,0,0.203083811537056,2.40347647743782,10601,10601
AB-S40310_S186_E1-50,0.108380243665432,0.25,Neuronal: GABAergic,Sst,Sst_1,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_2,n70,0.83,0.355961112058673,0,0.156681799107874,FALSE,Microglia.PVM,2.06664556888709,PoorQ,0.108380243665432,0.93,0.04,0.311016228036312,2.14146594171448,11331,11331
AB-S40310_S187_E1-50,0.163320638615747,0.29,Neuronal: Glutamatergic,L6b,L6b_3,Neuronal: Glutamatergic,L4 IT,L4 IT_2,n68,0.91,0.241514582977998,0.00763450334822823,0.243261165753299,FALSE,Microglia.PVM,1.71858907536425,PoorQ,0.163320638615747,0.99,0.01,0.0833473346914418,1.69285193981943,9268,9268
AB-S40310_S189_E1-50,0.154630639910532,0.85,Neuronal: Glutamatergic,L6 IT Car3,L6 IT Car3_1,Neuronal: Glutamatergic,L5 IT,L5 IT_1,L5 IT_1,0.85,1,0.00282244555602319,0.224298415752583,FALSE,Microglia.PVM,1.4638304467652,PoorQ,0.154630639910532,1,0,0.0569916835179367,2.28373313747406,7944,7944
AB-S40310_S195_E1-50,0.445928168611338,0.26,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_13,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_8,n73,0.80,0.568309739041446,0.330365469141636,0.861833449257823,TRUE,Microglia.PVM,2.77415960688554,PoorQ,0.445928168611338,0.91,0.04,0.979042449313356,2.99334239399537,9642,9642
AB-S40310_S197_E1-50,0.522518897864429,0.46,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_5,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_5,n72,0.99,0.461026778099949,0.432634175200519,0.992057180034812,TRUE,Microglia.PVM,3.95663224207615,Core,0.522518897864429,1,0,0.203083811537056,2.40347647743782,13607,13607
AB-S40310_S198_E1-50,0.159321645262702,0.26,Neuronal: Glutamatergic,L6b,L6b_2,Neuronal: Glutamatergic,L6b,L6b_1,n1,1,0,0.0699421331159129,0.0989732649027773,FALSE,Microglia.PVM,0.1382275918078,PoorQ,0.159321645262702,0.61,0.12,0.562002424380431,0.857591202127746,1292,1292
AB-S40310_S202_E1-50,0.691496416336343,0.98,Neuronal: Glutamatergic,L5 IT,L5 IT_3,Neuronal: Glutamatergic,L5 IT,L5 IT_3,L5 IT_3,0.98,1,0.491291835411768,1.01582308956958,TRUE,Microglia.PVM,1.98908674092401,Core,0.691496416336343,1,0,0.203083811537056,2.40347647743782,9065,9065
AB-S40310_S211_E1-50,0.267086703511238,0.24,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_13,Neuronal: Glutamatergic,L6b,L6b_2,n71,0.76,0.406617772471431,0.100362095625366,0.368203536144031,FALSE,Microglia.PVM,1.52901881515066,PoorQ,0.267086703511238,0.83,0.16,0.21627907157218,1.43100014183717,6327,6327
AB-S40310_S212_E1-50,0.631789616999839,0.72,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_13,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_5,L2/3 IT_5,0.72,1,0.430575833195078,0.859196291378508,TRUE,Microglia.PVM,1.76241816476202,I2,0.631789616999839,0.59,0.41,0.813092882509999,1.53466218577401,11480,11480
AB-S40310_S213_E1-50,0.546217144803039,0.6,Neuronal: Glutamatergic,L4 IT,L4 IT_1,Neuronal: Glutamatergic,L5 IT,L5 IT_6,n92,0.75,0.922394678492239,0.365956530539639,0.626882890710757,TRUE,Microglia.PVM,1.4982995804276,PoorQ,0.546217144803039,0.4,0.19,6.9913335371134,7.23768760374898,8556,8556
AB-S40310_S214_E1-50,0.466884510349001,0.53,Neuronal: Glutamatergic,L5 IT,L5 IT_6,Neuronal: Glutamatergic,L4 IT,L4 IT_3,n83,0.78,0.513559611120587,0.291068582975813,0.453396517428736,TRUE,Microglia.PVM,0.411183164931756,PoorQ,0.466884510349001,0.75,0.24,0.442713249692962,1.75029053726888,5100,5100
AB-S40310_S216_E1-50,0.548636196036045,0.43,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_1,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_7,n75,0.97,0.632611291147877,0.450008282736143,0.673080398382018,TRUE,Astrocyte,1.64144763225954,PoorQ,0.548636196036045,0.5,0.49,3.32451059073154,3.54560555656345,11739,11739
AB-S40310_S217_E1-50,0.801613221230875,0.66,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_10,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_12,n81,1.00,0.878560463926318,0.613141006316514,1.03736310221963,TRUE,Oligodendrocyte,1.25287988672076,Core,0.801613221230875,0.97,0.03,0.0597259809267287,3.59690329020166,12999,12999
AB-S40310_S220_E1-50,0.823271841368569,1,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_8,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_8,L2/3 IT_8,1.00,1,0.607622098131974,1.00672374399522,TRUE,Microglia.PVM,1.84278503576966,I1,0.823271841368569,0.89,0.1,0.506725778907065,5.68043738007851,12567,12567
AB-S40310_S221_E1-50,0.673452222126703,0.72,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_13,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_13,L2/3 IT_13,0.72,1,0.426307786096452,0.782153165599878,TRUE,Microglia.PVM,2.47904747394498,PoorQ,0.673452222126703,0.4,0.3,3.53580497244156,3.91569729425711,13789,13789
AB-S40310_S245_E1-50,0.557521674531998,0.97,Neuronal: Glutamatergic,L6 IT,L6 IT_2,Neuronal: Glutamatergic,L6 CT,L6 CT_3,L6 CT_3,0.97,1,0.419285933634697,0.710855807082223,TRUE,VLMC,0.387330608069955,I1,0.557521674531998,0.64,0.25,0.432831643120615,1.86374524669074,6599,6599
AB-S40310_S266_E1-50,0.555573344649736,1,Neuronal: Glutamatergic,L6 IT,L6 IT_2,Neuronal: Glutamatergic,L6 IT,L6 IT_2,L6 IT_2,1.00,1,0.243121989955259,0.689145619236541,TRUE,Microglia.PVM,2.454848172944,I2,0.555573344649736,0.5,0.31,1.80089129919422,1.95689447779887,13827,13827
AB-S40310_S268_E1-50,0.836977871701912,0.84,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_13,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_5,L2/3 IT_5,0.84,1,0.500319815983103,1.03346800654959,TRUE,Microglia.PVM,1.58665145174429,Core,0.836977871701912,1,0,0.203083811537056,2.40347647743782,11978,11978
AB-S40310_S269_E1-50,0.86691098127198,1,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_12,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_12,L2/3 IT_12,1.00,1,0.609916682780123,1.06958606709714,TRUE,Astrocyte,1.26275588466248,Core,0.86691098127198,0.93,0.04,0.21513925025973,2.02155892077185,13358,13358
AB-S40310_S275_E1-50,0.269239064174682,0.24,Neuronal: GABAergic,Pvalb,Pvalb_9,Neuronal: Glutamatergic,L6 CT,L6 CT_1,n94,0.73,0.534026948661095,0.254609150745042,0.62319278020689,TRUE,VLMC,2.24485333762463,PoorQ,0.269239064174682,0.36,0.31,0.826631963817241,1.24139695557145,6525,6525
AB-S40310_S708_E1-50,0.152697251542649,0.26,Neuronal: Glutamatergic,L6b,L6b_3,Neuronal: Glutamatergic,L6b,L6b_4,n69,0.70,0.28927170390585,0,0.186410527578653,FALSE,Microglia.PVM,2.06548314810795,PoorQ,0.152697251542649,0.97,0.02,0.507398566686978,2.79840750652295,12518,12518
AB-S40310_S709_E1-50,0.197333879619823,0.34,Neuronal: GABAergic,Sst,Sst_10,Neuronal: GABAergic,Sst,Sst_22,n1,1,0,0.102990263351762,0.178092660463281,FALSE,Microglia.PVM,0.746508519092315,PoorQ,0.197333879619823,0.62,0.35,0.545557743125383,1.39696912058377,4157,4157
AB-S40310_S710_E1-50,0.141369190619713,0.28,Neuronal: Glutamatergic,L6b,L6b_3,Neuronal: Glutamatergic,L6 IT,L6 IT_2,n1,1,0,0.0519213418346226,0.232153310262999,FALSE,Microglia.PVM,1.93243263336813,PoorQ,0.141369190619713,0.98,0.01,0.106725991510364,2.01455589885698,12248,12248
AB-S40310_S724_E1-50,0.724618494095606,0.82,Neuronal: Glutamatergic,L5 IT,L5 IT_2,Neuronal: Glutamatergic,L5 IT,L5 IT_7,L5 IT_7,0.82,1,0.466940895670999,0.937787287746679,TRUE,Microglia.PVM,1.01178555740955,I1,0.724618494095606,0.83,0.17,0.307181053894209,2.10545053217995,8706,8706
AB-S40310_S728_E1-50,0.829149309983595,0.91,Neuronal: Glutamatergic,L5/6 NP,L5/6 NP_3,Neuronal: Glutamatergic,L5/6 NP,L5/6 NP_1,L5/6 NP_1,0.91,1,0.458644364303443,0.766692300272467,TRUE,Microglia.PVM,1.94200149643295,Core,0.829149309983595,0.93,0.04,0.822583841380423,2.58595889636405,12928,12928
AB-S40310_S734_E1-50,0.827806285810124,0.43,Neuronal: Glutamatergic,L5 IT,L5 IT_6,Neuronal: Glutamatergic,L5 IT,L5 IT_6,n91,1.00,0.839501961453181,0.620608707812267,1.0919170501981,TRUE,Microglia.PVM,1.54030435340061,Core,0.827806285810124,0.91,0.09,0.0699978988031434,1.91716873568799,13603,13603
AB-S40310_S737_E1-50,0.33099311249627,0.21,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_8,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_1,n70,0.79,0.355961112058673,0.265865729664811,0.466096590960453,TRUE,Astrocyte,0.528744074381259,PoorQ,0.33099311249627,0.31,0.3,8.57710415691699,8.96358703651234,6015,6015
AB-S40310_S738_E1-50,0.666290939126514,0.37,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_13,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_10,n78,0.77,0.791744840525328,0.402083538132227,0.857103693817906,TRUE,Microglia.PVM,2.57400734160747,PoorQ,0.666290939126514,0.62,0.17,4.9305352252695,7.44179687407084,14931,14931
AB-S40310_S739_E1-50,0.687864655608698,0.86,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_12,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_12,L2/3 IT_12,0.86,1,0.338947705641043,0.861347864606916,TRUE,Microglia.PVM,2.29390374690219,Core,0.687864655608698,1,0,0.203083811537056,2.40347647743782,14497,14497
AB-S40310_S740_E1-50,0.324511150353949,0.57,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_2,Neuronal: Glutamatergic,L6 IT,L6 IT_2,n70,0.77,0.355961112058673,0.235942465774457,0.5039702155139,TRUE,Endothelial,0.672205781136072,PoorQ,0.324511150353949,1,0,0.0262396813583293,3.68086844357201,6547,6547
AB-S40310_S749_E1-50,0.847111481326032,0.99,Neuronal: Glutamatergic,L5/6 NP,L5/6 NP_1,Neuronal: Glutamatergic,L5/6 NP,L5/6 NP_1,L5/6 NP_1,0.99,1,0.530098952610373,0.800525964019219,TRUE,OPC,1.18815196045717,Core,0.847111481326032,1,0,0.126004165195784,2.10863183235323,13195,13195
AB-S40310_S750_E1-50,0.757099054992557,1,Neuronal: Glutamatergic,L5 IT,L5 IT_2,Neuronal: Glutamatergic,L5 IT,L5 IT_2,L5 IT_2,1.00,1,0.476281539024251,0.922613014464503,TRUE,Microglia.PVM,1.19668489245357,I1,0.757099054992557,0.87,0.13,0.561067693145574,2.45816294409773,13116,13116
AB-S40310_S751_E1-50,0.562597104871729,0.97,Neuronal: Glutamatergic,L6 IT Car3,L6 IT Car3_3,Neuronal: Glutamatergic,L6 IT Car3,L6 IT Car3_3,L6 IT Car3_3,0.97,1,0.231054343175484,0.568163527202536,TRUE,Microglia.PVM,1.71268207288202,Core,0.562597104871729,1,0,0.0262396813583293,3.68086844357201,12409,12409
AB-S40310_S752_E1-50,0.714147431701432,0.55,Neuronal: Glutamatergic,L5 IT,L5 IT_7,Neuronal: Glutamatergic,L5 IT,L5 IT_7,n72,0.84,0.461026778099949,0.553818948081812,1.01357410472616,TRUE,Microglia.PVM,1.98719215562399,I2,0.714147431701432,0.66,0.34,0.569020602415083,1.52566056726314,13943,13943
AB-S40310_S755_E1-50,0.165414322169951,0.18,Neuronal: GABAergic,Sst,Sst_12,Neuronal: Glutamatergic,L6b,L6b_4,n1,1,0,0.0408960560050971,0.224730818411142,FALSE,Microglia.PVM,1.79560026778322,PoorQ,0.165414322169951,1,0,0.0649549723791673,3.68882941500968,9431,9431
AB-S40310_S756_E1-50,0.165404107100832,0.4,Neuronal: Glutamatergic,L6b,L6b_2,Neuronal: Glutamatergic,L6b,L6b_3,n70,0.79,0.355961112058673,0,0.184965507165209,FALSE,Microglia.PVM,1.68859058173791,PoorQ,0.165404107100832,0.29,0.16,6.36155529248577,6.59700665516541,11503,11503
AB-S40310_S764_E1-50,0.569990991625998,0.72,Neuronal: Glutamatergic,L5 IT,L5 IT_2,Neuronal: Glutamatergic,L5 IT,L5 IT_7,L5 IT_7,0.72,1,0.30786355897466,0.69673509725019,TRUE,Microglia.PVM,2.22101461426101,Core,0.569990991625998,0.93,0.06,0.148714863828831,2.92358153892998,13410,13410
AB-S40310_S765_E1-50,0.100146528611141,0.15,Neuronal: Glutamatergic,L6b,L6b_3,Neuronal: Glutamatergic,L5/6 NP,L5/6 NP_1,n1,1,0,0,0.225665331645635,FALSE,Microglia.PVM,2.10808636821751,PoorQ,0.100146528611141,0.49,0.47,0.769389177767567,0.885151005529045,12911,12911
AB-S40310_S766_E1-50,0.689092052302566,0.97,Neuronal: Glutamatergic,L6 IT,L6 IT_1,Neuronal: Glutamatergic,L6 IT,L6 IT_1,L6 IT_1,0.97,1,0.50191432775853,0.865837362762156,TRUE,Oligodendrocyte,1.76518982291099,Core,0.689092052302566,1,0,0.164275929984436,6.31989349246826,12815,12815
AB-S40310_S767_E1-50,0.61996970765023,0.58,Neuronal: Glutamatergic,L5/6 NP,L5/6 NP_4,Neuronal: Glutamatergic,L5/6 NP,L5/6 NP_1,n108,1.00,0.850758997100461,0.186372696519005,0.55017047442158,TRUE,Microglia.PVM,2.20956829762961,Core,0.61996970765023,0.99,0.01,0.0532469356375636,1.67315403080187,13506,13506
AB-S40310_S768_E1-50,0.486443936454221,0.5,Neuronal: Glutamatergic,L5 IT,L5 IT_1,Neuronal: Glutamatergic,L6 IT,L6 IT_2,n72,1.00,0.461026778099949,0.15960784638044,0.587095316831945,TRUE,Microglia.PVM,2.65490072406315,PoorQ,0.486443936454221,0.73,0.27,0.122670913863594,0.561016655061937,14868,14868
AB-S40311_S193_E1-50,0.846223687213579,1,Neuronal: Glutamatergic,L6 IT Car3,L6 IT Car3_2,Neuronal: Glutamatergic,L6 IT Car3,L6 IT Car3_3,L6 IT Car3_3,1.00,1,0.597359482322446,0.884051744613331,TRUE,Endothelial,1.06357915875246,PoorQ,0.846223687213579,0.6,0.17,3.11600085600462,4.87266885463938,10019,10019
AB-S40311_S194_E1-50,0.782855304970379,1,Neuronal: Glutamatergic,L6 CT,L6 CT_2,Neuronal: Glutamatergic,L6 CT,L6 CT_2,L6 CT_2,1.00,1,0.549069004592969,1.04718998335302,TRUE,Microglia.PVM,1.83949777594267,Core,0.782855304970379,1,0,0.590213568891402,2.56262067343721,11955,11955
AB-S40311_S199_E1-50,0.128105786298115,0.2,Neuronal: Glutamatergic,L6b,L6b_3,Neuronal: Glutamatergic,L6b,L6b_4,n1,1,0,0.0546569002645021,0.197382601542072,FALSE,Microglia.PVM,1.67464142173656,PoorQ,0.128105786298115,0.55,0.34,3.80507629970325,3.85901939282577,10582,10582
AB-S40311_S200_E1-50,0.204059371810469,0.27,Neuronal: GABAergic,Sst,Sst_1,Neuronal: Glutamatergic,L6b,L6b_1,n1,1,0,0.0388666906317543,0.204375629380657,FALSE,Oligodendrocyte,1.57307879296873,PoorQ,0.204059371810469,0.99,0.01,0.0498461954616689,3.64513995160372,8351,8351
AB-S40311_S201_E1-50,0.120666775218264,0.5,Neuronal: Glutamatergic,L6b,L6b_5,Neuronal: Glutamatergic,L5/6 NP,L5/6 NP_6,n106,0.98,0.78441071123998,0.0131997545358877,0.219612192676004,FALSE,Microglia.PVM,1.76864565268278,PoorQ,0.120666775218264,0.96,0.03,0.327809102312362,5.96016070382249,11038,11038
AB-S40311_S203_E1-50,0.335819210716893,0.34,Neuronal: Glutamatergic,L5 IT,L5 IT_2,Neuronal: Glutamatergic,L5 IT,L5 IT_2,n72,0.99,0.461026778099949,0.241288846110444,0.618514113341644,TRUE,Microglia.PVM,2.24597096374757,PoorQ,0.335819210716893,0.5,0.34,0.695075282999407,2.2355962547361,7913,7913
AB-S40311_S204_E1-50,0.672796067238414,0.93,Neuronal: Glutamatergic,L5 IT,L5 IT_6,Neuronal: Glutamatergic,L5 IT,L5 IT_6,L5 IT_6,0.93,1,0.390412138397507,0.812223699011855,TRUE,Microglia.PVM,2.18566091601186,I2,0.672796067238414,0.46,0.24,1.2668897394225,1.98103296724833,13491,13491
AB-S40311_S205_E1-50,0.147387433323969,0.62,Neuronal: Glutamatergic,L6b,L6b_2,Neuronal: Glutamatergic,L5/6 NP,L5/6 NP_2,n68,1.00,0.241514582977998,0.0599107047656355,0.248695138592365,FALSE,Microglia.PVM,1.73924465191785,PoorQ,0.147387433323969,0.38,0.2,5.47896416911114,5.97893006589545,9223,9223
AB-S40311_S207_E1-50,0.184343767830035,0.22,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_7,Neuronal: GABAergic,Lamp5,Lamp5_5,n2,0.95,0.163397578031725,0.075040900942118,0.255521538562938,FALSE,Microglia.PVM,1.27450789280838,PoorQ,0.184343767830035,0.58,0.41,3.71010771073111,4.17230483660789,6750,6750
